"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_yr26","abate_yr27","abate_yr28","abate_yr29","abate_yr30","abate_yr31","abate_yr32","abate_yr33","abate_yr34","abate_yr35","abate_yr36","abate_yr37","abate_yr38","abate_yr39","abate_yr40","abate_yr41","abate_yr42","abate_yr43","abate_yr44","abate_yr45","abate_yr46","abate_yr47","abate_yr48","abate_yr49","abate_yr50","abate_yr51","abate_yr52","abate_yr53","abate_yr54","abate_yr55","abate_yr56","abate_yr57","abate_yr58","abate_yr59","abate_yr60","abate_yr61","abate_yr62","abate_yr63","abate_yr64","abate_yr65","abate_yr66","abate_yr67","abate_yr68","abate_yr69","abate_yr70","abate_yr71","abate_yr72","abate_yr73","abate_yr74","abate_yr75","abate_yr76","abate_yr77","abate_yr78","abate_yr79","abate_yr80","abate_yr81","abate_yr82","abate_yr83","abate_yr84","abate_yr85","abate_yr86","abate_yr87","abate_yr88","abate_yr89","abate_yr90","abate_yr91","abate_yr92","abate_yr93","abate_yr94","abate_yr95","abate_yr96","abate_yr97","abate_yr98","abate_yr99","abate_yr100","abate_CO2eMg_25yrs_lower","abate_CO2eMg_100yrs_lower"
"50",50,6.06529785877198,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,-0.102668557228023,3.60125248529942,-4.09888930680233
"51",51,9.70824775773553,0.576761887239238,0.581036205094587,0.623494698747968,0.750113012256394,0.954373934898281,1.19292574069621,1.42530014670947,1.62773020163316,1.79091042299039,1.91436185134495,2.00194818029508,2.05914002453652,2.09157203168141,2.10438058311669,2.10196499189661,2.08795935046098,2.06529811977043,2.03631501078487,2.00284587476758,1.96632277454409,1.92785473440902,1.88829464768431,1.84829354888319,1.80834405699103,1.76881485999606,1.72997794332036,1.69203001812029,1.65510935140886,1.6193089694257,1.58468700905814,1.55127483018921,1.51908337129304,1.48810812672679,1.45833304221902,1.42973356073303,1.40227900055405,1.3759344081267,1.35066199746247,1.32642226395228,1.3031748416705,1.28087915858418,1.25949493258243,1.2389825422157,1.21930329893848,1.20041964206095,1.18229527320603,1.16489524358489,1.14818600464684,1.132135430473,1.11671281854975,1.10188887417711,1.08763568267207,1.07392667265125,1.06073657298194,1.04804136543487,1.03581823462891,1.02404551650468,1.0127026462825,1.0017701066353,0.991229376628531,0.981062881837548,0.971253945939899,0.96178674399121,0.952646257523569,0.943818231550146,0.935289133517045,0.927046114210977,0.919076970605277,0.911370110608618,0.903914519666558,0.89669972915537,0.889715786501964,0.882953226957596,0.87640304695218,0.870056678953421,0.863905967756238,0.85794314812833,0.852160823739406,0.846551947304091,0.841109801870504,0.835827983189568,0.830700383102604,0.825721173888236,0.820884793511886,0.816185931724519,0.81161951696012,0.807180703983951,0.802864862246583,0.798667564901314,0.79458457844466,0.790611852942704,0.786745512807747,0.782981848091918,0.779317306267038,0.775748484460895,0.772272122123048,0.768885094094033,0.765584404054123,0.762367178328748,49.135789789168,128.985339138758
"52",52,10.1963683710543,10.196927705963,10.2734680175682,11.0337732743358,13.3011304290529,16.9588356341565,21.2305885003849,25.3917225215884,29.01664233487,31.9387144439574,34.1493621108222,35.7177725887209,36.741908305263,37.3226690293972,37.5520320649142,37.5087760154221,37.2579766607667,36.8521814632378,36.3331802405595,35.7338476250136,35.0798275997141,34.3909794891095,33.6825760742233,32.9662754455847,32.2508989430933,31.5430486713329,30.8475950797327,30.1680606796531,29.5069214217881,28.8658431292255,28.2458668605912,27.6475541780573,27.0711009571402,26.5164265151864,25.9832433679753,25.4711117720656,24.9794823092607,24.5077290654119,24.0551754059235,23.6211139208199,23.20482177651,22.8055724486338,22.4226446044722,22.0553287417849,21.7029320638663,21.3647819705494,21.0402284659318,20.7286457212198,20.429432981717,20.1420149678295,19.8658418889148,19.6003891640829,19.3451569244405,19.0996693555926,18.8634739267644,18.6361405429521,18.4172606485828,18.2064463048294,18.0033292576925,17.8075600099316,17.6188069067306,17.436755242449,17.2611063937837,17.091576983079,16.9278980742723,16.7698144029752,16.6170836414227,16.4694756984465,16.3267720541578,16.1887651287009,16.0552576841874,15.9260622587228,15.8010006313439,15.6799033165696,15.5626090872559,15.4489645243982,15.3388235925447,15.2320472394959,15.128503018989,15.0280647351171,14.930612107263,14.8360304543859,14.7442103975429,14.6550475795886,14.5684424010374,14.4842997711334,14.4025288732231,14.3230429435728,14.2457590628237,14.1705979593263,14.097483823633,14.0263441334808,13.9571094886284,13.889713454951,13.8240924172418,13.7601854401873,13.6979341370329,13.6372825454738,13.5781770103413,13.5205660726764,713.078434888773,2133.10913067742
"53",53,5.55733913065766,5.55767826966734,5.60408661120976,6.06507906463174,7.4398354907292,9.6575953725479,12.2476680002017,14.7706696030153,16.9685508662425,18.7402776544684,20.0806496728498,21.0316169162609,21.6525765011163,22.0047065287423,22.1437751824523,22.1175479372725,21.9654818969682,21.7194379270883,21.4047542591249,21.0413636204346,20.6448146115119,20.2271484468811,19.797625402901,19.3633140769637,18.9295630722607,18.5003754130546,18.0787041769567,17.6666851523755,17.2658195713159,16.8771174647694,16.5012100531118,16.1384378257996,15.7889195471501,15.4526062972144,15.1293237669829,14.8188053288005,14.5207178564128,14.23468184212,13.9602870251229,13.6971044847252,13.444695948499,13.2026209062098,12.9704419954469,12.7477290269203,12.5340619403319,12.3290329210591,12.1322478600212,11.9433273012717,11.7619069919279,11.5876381253112,11.4201873493435,11.2592365972626,11.1044827858193,10.95563741662,10.8124261087231,10.674588084567,10.5418756264958,10.4140535173122,10.2908984752314,10.1721985911696,10.0577527743597,9.94737021075163,9.84086983742626,9.73807983528924,9.63883714155197,9.54298698291031,9.45038242986487,9.3608839722763,9.27435911596711,9.1906819999808,9.10973303395882,9.03139855497732,8.95557050312424,8.88214611503307,8.81102763457772,8.74212203990563,8.67534078600089,8.61059956197111,8.54781806227179,8.48691977110856,8.42783175927777,8.37048449274184,8.31481165226015,8.260749963436,8.20823903656282,8.15722121569212,8.10764143637243,8.05944709154067,8.01258790507658,7.96701581255878,7.92268484878725,7.87955104166567,7.83757231205908,7.79670837926455,7.7569206717611,7.71817224291503,7.68042769134918,7.64365308569194,7.607815893447,7.57288491373637,416.7331561162,1230.86054130116
"54",54,17.7044513996106,17.7052937077311,17.8205565404453,18.9655079495083,22.3799441197637,27.8881195417319,34.3209955738549,40.5872895636298,46.0460931310317,50.446471201423,53.7755079778878,56.1373932478831,57.6796496262117,58.5542230998359,58.8996232248049,58.834483500496,58.4568022047943,57.8457110949196,57.0641418818678,56.1616008083205,55.1767054089308,54.1393620421097,53.0725701439353,51.9938857513543,50.9165930097253,49.8506340954028,48.8033434676542,47.7800257121178,46.7844093880934,45.8190030754897,44.8853745150659,43.9843693690014,43.116282608226,42.2809927319121,41.4780668146516,40.7068426423299,39.9664928405036,39.2560748386983,38.5745696860038,37.920912086552,37.2940135178956,36.6927798996213,36.1161249694604,35.5629802807823,35.0323025439909,34.5230788836628,34.0343304643659,33.5651148441629,33.1145273404545,32.6817016338565,32.2658097890559,31.8660618343619,31.4817050121307,31.1120227886317,30.7563336931744,30.4139900413238,30.084376585093,29.7669091234614,29.4610330989909,29.1662222002368,28.8819769848429,28.6078235343885,28.3433121490081,28.0880160874114,27.8415303560502,27.603470549689,27.373471744485,27.1511874438109,26.9362885763462,26.7284625454779,26.5274123286663,26.3328556251403,26.1445240501412,25.9621623737612,25.7855278024068,25.6143893008403,25.4485269527917,25.2877313581412,25.1318030647164,24.9805520328192,24.8337971306463,24.6913656588536,24.5530929025799,24.41882170934,24.2884020912566,24.1616908501947,24.0385512244334,23.9188525555847,23.8024699745437,23.6892841053286,23.5791807857221,23.4720508037114,23.3677896487686,23.26629727707,23.1674778898299,23.0712397239402,22.9774948541946,22.8861590063895,22.7971513806615,22.7103944844416,1132.57297575181,3447.23437708665
"55",55,10.2748752238692,10.2754216778511,10.3501993421883,11.0929955249065,13.3081376989101,16.8816095902004,21.0549882355617,25.1202954779045,28.6617369923461,31.5165166863405,33.6762553356076,35.2085468797584,36.2090977691037,36.7764841512439,37.0005651841214,36.9583052784372,36.7132815835357,36.3168314459012,35.8097823053093,35.2242517239496,34.5852931295041,33.9123085059266,33.2202189172802,32.5204139798615,31.8215118868837,31.129962703027,30.450524716113,29.7866393175683,29.1407254394043,28.5144105424596,27.9087117108149,27.3241775744241,26.7609994979852,26.2190986568859,25.6981941873813,25.1978564728844,24.7175487477533,24.2566595120197,23.81452771331,23.3904622325968,22.9837568824279,22.5937018695768,22.2195924728997,21.8607355292875,21.5164541964537,21.1860913635444,20.8690120034165,20.5646046994911,20.2722825318551,19.9914834690317,19.7216703815101,19.4623307689766,19.2129762740216,18.9731420397823,18.7423859568177,18.5202878347843,18.3064485267379,18.1004890276966,17.9020495641847,17.7107886875354,17.5263823806134,17.3485231851361,17.1769193547981,17.0112940378494,16.8513844915575,16.6969413300189,16.5477278060362,16.403519127212,16.264101805953,16.1292730427615,15.9988401419412,15.8726199586588,15.7504383762027,15.6321298121738,15.5175367523291,15.4065093107508,15.2989048150387,15.1945874152268,15.0934277151585,14.9953024250928,14.9000940343556,14.8076905028964,14.7179849706607,14.6308754837444,14.5462647363388,14.4640598275338,14.384172032093,14.3065165843653,14.2310124745421,14.1575822565213,14.0861518666716,14.0166504528455,13.9490102130201,13.8831662429827,13.8190563925213,13.7566211296021,13.6958034120594,13.6365485663447,13.5788041729143,13.5225199578581,704.489924526502,2115.31765622554
"56",56,37.1030324797959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,29.1457237997959,736.600403674899,2922.52968865959
"57",57,5.69440299805722,4.45516067015029,4.52526438631446,5.22163238901457,7.29831798231278,10.6484314340764,14.5609547068087,18.3721615365921,21.6922466574748,24.368589481937,26.3933345257804,27.8298507963001,28.7678626501892,29.2997847721424,29.5098597091687,29.470241242084,29.2405326557955,28.8688624763601,28.3935062406661,27.8445740154503,27.2455532738603,26.6146332865583,25.9658024824317,25.3097385743395,24.6545210787557,24.0061969016323,23.3692269159028,22.7468374101913,22.1412961221257,21.5541287887522,20.9862889217151,20.4382908590718,19.9103140043454,19.402284459825,18.9139389170422,18.444874612424,17.9945883306515,17.5625067933187,17.1480102668678,16.7504508303914,16.3691664364029,16.0034916570196,15.6527658194123,15.3163390863562,14.9935769213232,14.6838632859118,14.3866028450978,14.1012223986527,13.827171711859,13.5639238827941,13.3109753550131,13.0678456618312,12.8340769704241,12.6092334796227,12.3929007138606,12.1846847466248,11.9842113794916,11.7911252970356,11.6050892132783,11.4257830216665,11.252902957627,11.0861607804351,10.9252829792717,10.7700100068959,10.6200955432048,10.4753057900617,10.335418798059,10.200223825358,10.0695207283231,9.9431193833586,9.82083913913561,9.70250829821631,9.5879636269845,9.4770498927031,9.3696194264946,9.26553171100057,9.16465299150253,9.06685590928293,8.97201915603971,8.88002714820883,8.79076972007377,8.70414183460299,8.62004331098697,8.53837856791023,8.45905638162444,8.38198965795449,8.30709521739951,8.234293592551,8.16350883708729,8.09466834564336,8.02770268390594,7.96254542831292,7.89913301477978,7.83740459590567,7.77730190615345,7.71876913451477,7.66175280422209,7.6062016590754,7.55206655599324,7.4993003634172,532.245820022621,1466.54033574483
"58",58,16.7954983040124,2.23746914807386,2.26426822515208,2.53047408127906,3.32434436843611,4.60501754137239,6.10068736450609,7.55762618574083,8.82682020182436,9.84992598800747,10.6239405690125,11.1730884938902,11.5316693701705,11.7350112573888,11.8153181902821,11.8001729396276,11.7123605033359,11.5702793365824,11.388561317952,11.1787168500806,10.9497246667315,10.7085381177859,10.4605046656107,10.2097061601502,9.95923121919233,9.71139143914821,9.46789211160757,9.22996657429114,8.99848173239043,8.77402084093016,8.55694840600852,8.34746104751953,8.14562734740307,7.95141905622303,7.76473551706237,7.58542276244797,7.41328842445899,7.24811335162919,7.08966063373048,6.93768258514383,6.79192611997597,6.65213686008417,6.51806224507588,6.3894538567669,6.26606912608592,6.14767255538019,6.03403656143338,5.92494202266472,5.82017859669282,5.71954486073985,5.62284831648035,5.52990529228565,5.44054076894396,5.35458814945069,5.27188898910051,5.19229269862995,5.11565623038125,5.04184375524294,4.97072633635655,4.90218160417212,4.83609343631188,4.77235164481699,4.71085167264067,4.65149430069881,4.59418536634517,4.53883549380015,4.48535983678733,4.43367783343221,4.38371297331558,4.33539257645442,4.2886475839008,4.24341235957831,4.19962450293955,4.15722467199365,4.11615641624344,4.07636601905696,4.03780234900773,4.00041671971683,3.96416275774338,3.92899627808535,3.89487516686218,3.86175927077447,3.82961029294751,3.79839169478986,3.76806860351026,3.73860772496054,3.70997726148464,3.68214683447609,3.65508741136088,3.62877123673773,3.60317176742725,3.57826361119266,3.55402246891126,3.53042507998754,3.50744917081454,3.48507340609654,3.46327734286571,3.44204138702731,3.42134675228443,3.40117542130024,230.908955066198,628.145868540817
"59",59,4.14191670446832,4.14244761232445,4.21509791916499,4.93676221655578,7.0888855820438,10.5606954023862,14.6153451675871,18.564998064277,22.0056887432703,24.779252514873,26.8775485362225,28.3662477599596,29.3383338737046,29.8895786220526,30.1072847504799,30.0662271012176,29.8281741107215,29.4430026240028,28.9503785767859,28.3815058154162,27.7607250200236,27.1068862055166,26.4344859450653,25.7545898305956,25.0755708754523,24.403695645759,23.7435870603155,23.0985886060483,22.4710503985221,21.8625535987743,21.2740863557551,20.7061816913885,20.1590255262181,19.6325412781216,19.1264560736754,18.6403525184993,18.1737091174526,17.7259317671928,17.2963782216934,16.8843770236439,16.4892420759914,16.1102837784907,15.7468174586824,15.398169673326,15.0636828356917,14.7427185291399,14.4346597924801,14.1389126033871,13.8549067392929,13.5820961580123,13.3199590108871,13.0679973777784,12.8257367946067,12.5927256292704,12.3685343499454,12.1527547203269,11.9449989488429,11.7448988128641,11.5521047741469,11.3662850979332,11.1871249850844,11.014325724231,10.8476038689875,10.6866904437886,10.5313301806966,10.3812807886133,10.2363122555872,10.0962061843623,9.96075516087657,9.82976215509604,9.70303995334382,9.58041062109337,9.461704995097,9.34676220362637,9.23542921357785,9.12756040315325,9.02301715885432,8.92166749552512,8.8233856982129,8.72805198465997,8.63555218726515,8.54577745341707,8.45862396313372,8.37399266300856,8.29178901549535,8.21192276263215,8.1343077033359,8.0588614834615,7.98550539785787,7.91416420369431,7.84476594438362,7.77724178345848,7.7115258478026,7.6475550796698,7.58526909696647,7.52461006129112,7.46552255327678,7.40795345478849,7.35185183757103,7.29716885796294,538.431629574168,1471.07401244326
"60",60,2.88022148310108,2.72868979152395,2.76892211543356,3.16856573745371,4.3603697104748,6.28299032033907,8.52837633160046,10.7156171235622,12.6210045594868,14.1569501169916,15.3189455559713,16.1433581700135,16.6816805129881,16.986949110376,17.1075105210142,17.0847735951026,16.952944488829,16.7396440268168,16.4668384311461,16.1518077837324,15.8080314788103,15.4459482872325,15.0735861286699,14.6970729122526,14.3210454495737,13.9489740428115,13.5834187742926,13.2262312019092,12.8787127738554,12.5417391062955,12.215857416858,11.9013628826955,11.5983584629813,11.3068017480287,11.0265416258542,10.7573469515856,10.4989289313782,10.2509585623805,10.0130801812611,9.78492194804876,9.56610391556808,9.3562441966443,9.15496363301421,8.96188928493729,8.77665699369946,8.59891321660903,8.42831629258381,8.26453726363815,8.10726035162806,7.95618316903416,7.81101672624086,7.67148528478017,7.53732609569252,7.40828905392277,7.28413629311872,7.16464173997167,7.04959064306742,6.93877908789082,6.83201350697542,6.72911019207795,6.62989481357123,6.5342019509209,6.44187463704334,6.35276391851306,6.2667284329215,6.18363400418101,6.103353256156,6.02576524470277,5.95075510795651,5.87821373452469,5.808037449122,5.74012771507576,5.67439085307651,5.61073777549665,5.54908373558614,5.48934809083144,5.4314540797789,5.37532861162169,5.32090206786926,5.26810811544197,5.21688353054751,5.16716803273133,5.11890412851096,5.07203696404047,5.02651418626938,4.98228581209759,4.93930410504541,4.89752345899247,4.85690028856011,4.81739292573525,4.77896152236239,4.74156795814761,4.70517575384304,4.6697499892979,4.63525722608563,4.60166543442683,4.56894392415624,4.53706327948602,4.50599529734109,4.47571292905372,309.191843742496,858.27224563495
"61",61,4.71269581394341,4.71322715476453,4.78593670924856,5.50818953696867,7.66206799811212,11.1367091423599,15.1946655480172,19.1475394583119,22.5910360829861,25.3668617461717,27.4668689660008,28.9567822509677,29.9296611185772,30.48135541702,30.6992390887453,30.6581479562251,30.4199008291957,30.0344152281405,29.5413894370744,28.9720527496454,28.3507656962499,27.6963936643255,27.023445049261,26.3429944671731,25.6634217597508,24.9909986036163,24.3303516876436,23.6848272254332,23.056777249112,22.4477842091826,21.8588370604488,21.2904692595236,20.7428668785723,20.2159532730182,19.7094553469047,19.2229553654589,18.7559314082513,18.3077888874373,17.8778850332272,17.4655478407248,17.0700906533526,16.690823308484,16.3270605752967,15.9781284613451,15.6433688436253,15.3221427848575,15.0138328207082,14.717844444416,14.4336069683863,14.1605739051264,13.8982229804012,13.6460558680088,13.4035977169356,13.1703965267659,12.9460224153846,12.7300668135628,12.5221416134774,12.3218782922068,12.1289270264527,11.9429558109213,11.7636495897496,11.5907094079635,11.4238515880218,11.2628069350049,11.1073199727992,10.957148212714,10.8120614552188,10.6718411249505,10.5362796386973,10.4051798057437,10.2783542597365,10.1556249210405,10.0368224884521,9.92178595904939,9.81036217492732,9.70240539553051,9.59777689431889,9.49634457850023,9.39798263059895,9.30257117067276,9.20999593801473,9.12014799124221,9.03292342570611,8.94822310722003,8.86595242114067,8.78602103589907,8.70834268011361,8.63283493247791,8.5594190236554,8.4880196494535,8.41856479460309,8.35098556649947,8.28521603830563,8.22119310085065,8.15885632279823,8.09814781857861,8.03901212362933,7.98139607649661,7.92524870739233,7.87052113282213,553.055762869236,1529.0138301181
"62",62,70.0864957682072,70.0879303410042,70.2842396490835,72.2342578258441,78.0495374461691,87.4307584382581,98.3868785776732,109.059285357788,118.356418926548,125.850900486167,131.520732562729,135.543365463529,138.170051580651,139.659576950008,140.247843418448,140.136901027857,139.49365504745,138.4528783276,137.121752692238,135.584594447129,133.907174850267,132.140428764074,130.323527561286,128.486371717054,126.651586056073,124.836103545501,123.052415832385,121.309557394811,119.613878509612,117.969651651918,116.379546911438,114.84500457342,113.366527016104,111.943907305972,110.576408108315,109.262901576527,108.001978572027,106.792033760699,105.631331721476,104.518058101112,103.450358988129,102.426371005029,101.444244089746,100.502158522827,99.5983374308981,98.7310557403249,97.8986463525133,97.0995041522654,96.3320883340067,95.594923430279,94.8865993472579,94.2057706486725,93.5511552791641,92.9215328779495,92.3157428016833,91.7326819499104,91.1713024661457,90.63060937139,90.109658173958,89.6075524891865,89.1234416943631,88.6565186377379,88.2060174152671,87.771211224692,87.3514103033063,86.9459599532859,86.554238656443,86.1756562788044,85.8096523642239,85.455694515368,85.1132768598051,84.7819185984127,84.461162633051,84.150574270199,83.8497399971822,83.5582663275078,83.2757787118983,83.0019205116034,82.7363520306678,82.4787496039461,82.2288047377268,81.9862232999994,81.7507247574844,81.5220414567258,81.2999179466306,81.0841103400245,80.8743857118764,80.6705215320148,80.4723051302609,80.2795331920152,80.0920112824782,79.9095533977656,79.7319815413011,79.5591253239556,79.3908215865142,79.2269140431046,79.0672529443583,78.9116947590943,78.7601018734337,78.6123423063043,2927.26714328314,9864.46464906662
"63",63,5.3289061431151,5.32956382208948,5.41956169787764,6.31354627443123,8.97955746903109,13.2803721876407,18.3031984054845,23.1959564165808,27.4582213101508,30.8940615517499,33.4933924136375,35.3375658748438,36.5417684326148,37.2246403783532,37.4943307617336,37.4434692942579,37.1485735890451,36.6714301725013,36.0611764827406,35.3564672758078,34.5874553425473,33.7774917378148,32.9445345521989,32.1022916392653,31.2611353353157,30.4288285482321,29.6110980655538,28.8120857379375,28.0347028457052,27.2809081023272,26.5519256087103,25.8484156626977,25.1706085792698,24.5184094898893,23.8914803639333,23.2893041408522,22.7112348019718,22.1565363829012,21.6244132809704,21.1140337071027,20.6245477367757,20.1551011057764,19.7048456543426,19.2729471332642,18.8585909360872,18.4609862039161,18.0793686564745,17.7130024297342,17.3611811423725,17.0232283672841,16.6984976478637,16.3863721697199,16.0862641753998,15.7976141912886,15.5198901211926,15.2525862494189,14.9952221868372,14.7473417859665,14.5085120452022,14.2783220175732,14.0563817356451,13.8423211612182,13.6357891660773,13.4364525481951,13.2439950863036,13.058116634607,12.8785322584927,12.7049714114209,12.5371771526326,12.3749054049134,12.2179242513729,12.0660132699632,11.9189629043367,11.7765738695289,11.6386565909205,11.5050306748825,11.3755244095399,11.2499742940877,11.1282245951338,11.010126928601,10.895539865746,10.7843285619382,10.6763644068763,10.5715246950059,10.4696923149381,10.3707554567549,10.274607336126,10.1811459342375,10.0902737525831,10.0018975817157,9.91592828312668,9.83228058345516,9.75087288028549,9.67162705883114,9.59446831885524,9.51932501120037,9.44612848336494,9.37481293357162,9.30531527282624,9.23757499449132,671.948668560829,1842.13719390918
"64",64,18.3048634342613,18.3051882172789,18.3496320611798,18.791110380776,20.1076724033042,22.2315529541139,24.7119859911419,27.128187166845,29.2330305749282,30.9297589257791,32.2133920566821,33.1241041898107,33.7187781199891,34.0560022366133,34.1891840166894,34.16406698919,34.0184380110086,33.7828092549128,33.4814463672873,33.1334383091618,32.753675497868,32.3536894348759,31.942348402552,31.5264217796039,31.1110317590993,30.7000119144766,30.2961903175011,29.9016123471602,29.5177156872552,29.1454676134575,28.7854726261416,28.4380568016068,28.1033338767934,27.7812570025683,27.4716592485445,27.1742852736025,26.8888160529557,26.6148881437317,26.3521086517584,26.1000668128533,25.858342906968,25.6265150709748,25.4041644563207,25.1908790839301,24.9862566749517,24.789906677842,24.6014516664341,24.4205282474176,24.2467875869899,24.0798956437037,23.9195331765081,23.7653955826301,23.6171926085468,23.474647968204,23.3374988953978,23.2054956514637,23.0784010048076,22.9559896951415,22.8380478923549,22.7243726576241,22.6147714124952,22.5090614202109,22.4070692823721,22.3086304531074,22.2135887721903,22.1217960179791,22.0331114806035,21.9474015554856,21.8645393570198,21.7844043520322,21.7068820125076,21.6318634869537,21.5592452897103,21.488929007456,21.4208210221505,21.3548322496211,21.2908778930247,21.2288772104082,21.1687532956168,21.1104328718237,21.0538460969694,20.9989263804409,20.9456102103375,20.8938369907123,20.843548888197,20.7946906874602,20.7472096549672,20.7010554105485,20.6561798063077,20.6125368124237,20.5700824094358,20.5287744866175,20.4885727460728,20.4494386122094,20.4113351462659,20.3742269655854,20.3380801673558,20.3028622565444,20.268542077778,20.2350897509341,723.661808534953,2477.0343880535
"65",65,36.6877010959094,36.688658925286,36.8197298772581,38.1217096014574,42.0044304121888,48.2680435751304,55.5831786069008,62.708885126827,68.9163551616998,73.9202382794553,77.7058473016042,80.3916614838283,82.1454359394134,83.1399558124559,83.5327270304185,83.4586534936562,83.0291737923165,82.3342724817478,81.4455122597882,80.4191890737437,79.2992167934249,78.1196033880498,76.9065026307875,75.6798783419015,74.4548365667437,73.2426830357802,72.0517581180246,70.8880939148319,69.755930351644,68.6581200562251,67.5964457825542,66.5718691740718,65.5847256565136,64.6348770654022,63.7218311002788,62.8448347253872,62.0029470931586,61.1950963610358,60.4201238305668,59.6768181022029,58.963941364326,58.2802494850868,57.6245072230256,56.9954995957089,56.3920402279863,55.8129773301361,55.2571978209602,54.7236300040677,54.2112451210394,53.7190580381275,53.2461272699705,52.7915545014829,52.3544837354734,51.9341001667187,51.5296288618768,51.1403333075945,50.7655138755739,50.4045062425292,50.0566797943263,49.72143603672,49.3982070296073,49.0864538573896,48.7856651445591,48.4953556229188,48.2150647546807,47.9443554140257,47.6828126283714,47.4300423796122,47.1856704648063,46.9493414151986,46.7207174720663,46.4994776175252,46.2853166582614,46.0779443599799,45.877084630322,45.6824747479236,45.493864635339,45.3110161735457,45.1337025558137,44.9617076787949,44.794825568739,44.6328598408539,44.4756231898897,44.3229369101417,44.1746304431259,44.030540951306,43.8905129163019,43.7543977601287,43.6220534880788,43.4933443519376,43.3681405323169,43.2463178389455,43.1277574278373,43.0123455343136,42.8999732209335,42.7905361394202,42.6839343057612,42.5800718876768,42.4788570037259,42.3802015333556,1701.78139705199,5575.52839750793
