"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_yr26","abate_yr27","abate_yr28","abate_yr29","abate_yr30","abate_yr31","abate_yr32","abate_yr33","abate_yr34","abate_yr35","abate_yr36","abate_yr37","abate_yr38","abate_yr39","abate_yr40","abate_yr41","abate_yr42","abate_yr43","abate_yr44","abate_yr45","abate_yr46","abate_yr47","abate_yr48","abate_yr49","abate_yr50","abate_yr51","abate_yr52","abate_yr53","abate_yr54","abate_yr55","abate_yr56","abate_yr57","abate_yr58","abate_yr59","abate_yr60","abate_yr61","abate_yr62","abate_yr63","abate_yr64","abate_yr65","abate_yr66","abate_yr67","abate_yr68","abate_yr69","abate_yr70","abate_yr71","abate_yr72","abate_yr73","abate_yr74","abate_yr75","abate_yr76","abate_yr77","abate_yr78","abate_yr79","abate_yr80","abate_yr81","abate_yr82","abate_yr83","abate_yr84","abate_yr85","abate_yr86","abate_yr87","abate_yr88","abate_yr89","abate_yr90","abate_yr91","abate_yr92","abate_yr93","abate_yr94","abate_yr95","abate_yr96","abate_yr97","abate_yr98","abate_yr99","abate_yr100","abate_CO2eMg_25yrs","abate_CO2eMg_100yrs"
"111",111,57.207954792661,57.2092671062736,57.3888462658684,59.1726772456806,64.4923589115403,73.0740802685958,83.0964824985585,92.8593503889251,101.364150539535,108.219926830753,113.406556488383,117.086366899576,119.489197871003,120.851780810352,121.389913204856,121.288425703012,120.699999337985,119.747921158375,118.53023858768,117.124082208638,115.589618028412,113.973440066806,112.311381378627,110.6307942186,108.952375246726,107.291614344977,105.65993857965,104.06561247981,102.514445130048,101.0103448906,99.5557542970269,98.1519908885558,96.7995142290412,95.498135020546,94.2471787665372,93.0456137393426,91.8921508919745,90.7853217023644,89.7235386479436,88.7051420008355,87.7284358462185,86.7917156099772,85.8932888986427,85.031491075458,84.204696698254,83.4113277100538,82.6498590880888,81.9188225105499,81.2168084845669,80.5424672870483,79.8945089971726,79.2717028413352,78.6728760253048,78.0969121916059,77.5427496108742,77.0093791926377,76.4958423823123,76.0012289964009,75.5246750360205,75.0653605094636,74.6225072869868,74.195377005063,73.7832690326019,73.3855185079115,73.0014944522151,72.6305979632688,72.2722604907835,71.9259421940156,71.5911303808016,71.2673380265241,70.954102370925,70.6509835902221,70.3575635417373,70.0734445780126,69.7982484273351,69.5316151374704,69.273202079509,69.0226830086699,68.779747179045,68.5440985093365,68.3154547967186,68.0935469761137,67.8781184222434,67.668924291994,67.4657309046841,67.2683151580356,67.0764639776828,66.889973798235,66.70865007399,66.532306817512,66.3607661643983,66.1938579626486,66.031419385163,65.8732945639547,65.7193342447926,65.5693954610192,65.4233412254177,65.2810402390254,65.1423666158856,65.0071996228027,2505.15718605742,8333.22825512341
"112",112,135.634971349854,15.4430860490024,15.4436349411702,15.4490873046604,15.4653471624737,15.4915775983953,15.5222115433271,15.552052209314,15.5780475319415,15.5990025353979,15.6148557134752,15.6261032274853,15.6334475936333,15.6376123926277,15.6392572196623,15.6389470183282,15.6371484654016,15.6342383935589,15.6305164893728,15.6262185061056,15.6215283439949,15.616588419859,15.6115082591192,15.6063714652316,15.6012412985134,15.596165104519,15.5911778106153,15.5863046777251,15.5815634615892,15.576966108295,15.5725200835677,15.5682294145279,15.5640955058542,15.5601177789487,15.5562941721807,15.5526215320262,15.549095918452,15.5457128428514,15.5424674528868,15.5393546755216,15.5363693271123,15.5335061975476,15.5307601139472,15.5281259882703,15.5255988522764,15.5231738825598,15.5208464178165,15.5186119700519,15.5164662310843,15.5144050754216,15.51242456036,15.5105209239818,15.5086905815864,15.5069301209743,15.5052362969197,15.5036060250901,15.5020363756182,15.5005245664851,15.4990679568376,15.4976640403323,15.4963104385791,15.4950048947349,15.4937452672878,15.4925295240568,15.4913557364254,15.4902220738206,15.4891267984418,15.4880682602402,15.4870448921481,15.4860552055517,15.4850977860026,15.4841712891585,15.4832744369468,15.4824060139391,15.4815648639301,15.480749886709,15.4799600350142,15.4791943116632,15.4784517668465,15.4777314955776,15.4770326352904,15.4763543635747,15.4756958960432,15.4750564843214,15.4744354141533,15.4738320036163,15.4732456014386,15.4726755854128,15.472121360901,15.4715823594237,15.47105803733,15.4705478745423,15.4700513733719,15.4695680574009,15.4690974704268,15.4686391754652,15.4681927538082,15.4677578041344,15.4673339416673,15.4669207973804,509.554601031906,1672.48511704252
"113",113,14.2961499005884,2.74879495074324,2.75369527139975,2.80237209903283,2.94753452217854,3.18171084046209,3.45520017400235,3.7216073857181,3.95368469330509,4.14076376334888,4.28229548955967,4.38270942963314,4.44827740684132,4.48545930110433,4.50014375165348,4.49737438073769,4.48131751824939,4.45533739683287,4.42210951522505,4.38373859754149,4.34186644190831,4.29776449673983,4.2524105673619,4.20655103670188,4.16075067113217,4.11543215549412,4.07090730931713,4.02740165343879,3.98507370501267,3.94403011460131,3.90433753363295,3.86603191485792,3.82912579876395,3.79361401982632,3.75947817251676,3.72669010325426,3.69521463677907,3.66501170035086,3.63603797396721,3.60824816730143,3.58159600256468,3.55603496567501,3.53151887493349,3.50800230606096,3.48544090431234,3.46379160798041,3.44301280254487,3.42306442073009,3.40390800057284,3.38550671109588,3.36782535319446,3.35083034176141,3.33448967381931,3.31877288642568,3.30365100731928,3.28909650063849,3.27508320953504,3.26158629710134,3.24858218670646,3.23604850257853,3.22396401126673,3.2123085644529,3.20106304345414,3.19020930565587,3.17973013303377,3.16960918286165,3.15983094065147,3.15038067533556,3.14124439667139,3.13240881482736,3.12386130209285,3.11558985664337,3.10758306828402,3.09983008608952,3.09232058785596,3.08504475127792,3.0779932267653,3.07115711181492,3.06452792685381,3.05809759247393,3.05185840798031,3.0458030311782,3.03992445932771,3.03421601119823,3.02867131015749,3.02328426823456,3.01804907109821,3.01296016389626,3.00801223790397,3.00320021793292,2.99851925045439,2.99396469239421,2.98953210055859,2.98521722165271,2.98101598285653,2.97692448292417,2.97293898377549,2.96905590255027,2.96527180409744,2.96158339387336,109.599619602002,357.710854689075
"114",114,10.606741984699,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,1.20162417669898,39.4457222254745,129.567535477898
"115",115,3.43007278934586,3.43054515371073,3.49518427263232,4.13727026468315,6.05207784369362,9.14104935131307,12.7485907335327,16.2627133076945,19.3239971982083,21.7917186197122,23.6586344244094,24.9831739941159,25.8480676558357,26.3385263530243,26.532225911049,26.495695710576,26.2838929497689,25.9411945274502,25.5028923955464,24.9967495356939,24.444422568298,23.8626829071121,23.2644285804839,22.659504971641,22.0553617972996,21.4575746060089,20.8702565448575,20.2963824126927,19.738043176588,19.1966456421132,18.6730689945092,18.1677874790891,17.6809665148397,17.2125379643899,16.7622590442133,16.32975838623,15.9145720008449,15.5161712968071,15.1339848489003,14.7674152417683,14.4158520346446,14.0786816698692,13.7552949741785,13.4450927652758,13.147489968869,12.8619185668607,12.5878296306985,12.3246946412143,12.0720062545856,11.829278640989,11.5960474962949,11.3718698062829,11.1563234262789,10.9490065258936,10.7495369380047,10.5575514427422,10.3727050105162,10.1946700228023,10.0231354851249,9.85780624329359,9.69840221123848,9.54465761665088,9.39632026892884,9.25315085258568,9.11492224821469,8.98141888228574,8.85243610638736,8.72777960604505,8.60726483885534,8.49071650139088,8.37796802412638,8.26886109347013,8.1632451998955,8.06097721108481,7.96192096897663,7.86594690956515,7.77293170433674,7.68275792220837,7.59531371088192,7.51049249655297,7.42819270094237,7.34831747467406,7.27077444605007,7.19547548433648,7.12233647669197,7.05127711794789,6.98222071246046,6.91509398732023,6.84982691623458,6.78635255343981,6.72460687703993,6.66452864120104,6.60605923667082,6.54914255911427,6.49372488480297,6.43975475320663,6.38718285608144,6.33596193265792,6.286046670566,6.2373936121606,472.680673816831,1283.34664378238
"116",116,71.6262661871944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,53.8546493791944,1364.13785128786,5403.23655472744
"117",117,69.8026580527901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,52.0588921407901,1319.21606943175,5223.63297999101
"118",118,12.0045693436622,2.09704836746168,2.09855688236582,2.113541558904,2.15822836496978,2.23031721202513,2.31450817924745,2.39651898580802,2.46796167332777,2.52555210162767,2.56912123380582,2.60003266507795,2.62021711376744,2.63166318956367,2.63618365139981,2.63533112814788,2.63038818296627,2.62239046136486,2.61216158898034,2.60034948416744,2.58745955812606,2.5738832135862,2.55992145817793,2.54580405845103,2.53170487210788,2.51775401846669,2.50404748806369,2.49065470524241,2.47762446792968,2.46498960743886,2.45277064174825,2.44097863855393,2.42961745832014,2.41868551089154,2.40817713030959,2.39808364977479,2.38839424093381,2.37909656779267,2.37017729472012,2.36162247954022,2.35341787609661,2.34554916549247,2.33800213115179,2.33076278966267,2.32381748685865,2.31715296662206,2.31075641833736,2.30461550769281,2.29871839455616,2.2930537408779,2.28761071096425,2.28237896597449,2.27734865411078,2.27251039765972,2.26785527779926,2.26337481788868,2.25906096580277,2.25490607574692,2.25090288989013,2.24704452007391,2.24332442979192,2.23973641658511,2.23627459495737,2.23293337988553,2.22970747097229,2.22659183727217,2.22358170280458,2.22067253275705,2.21786002037278,2.21514007450947,2.2125088078522,2.20996252575884,2.20749771571454,2.20511103737004,2.20279931313768,2.20055951931857,2.19838877773452,2.19628434783861,2.19424361927875,2.19226410488966,2.1903434340891,2.18847934665554,2.18666968686525,2.18491239796796,2.18320551698092,2.18154716978292,2.17993556649002,2.17836899709628,2.17684582736369,2.17536449494603,2.17392350573285,2.17252143039999,2.17115690115451,2.16982860866196,2.16853529914527,2.16727577164473,2.16604887542963,2.16485350755213,2.16368861053518,2.16255317018634,71.3634145290901,241.556428529558
"119",119,9.90855629802219,9.91075990437846,10.2123050333299,13.2076723356868,22.1403574954325,36.5505834875654,53.379967140191,69.7735467937478,84.0546084932703,95.5666678572959,104.275935193563,110.454986857818,114.489764483253,116.777781918461,117.681401261931,117.510985820074,116.522914016414,114.924206582377,112.879502460636,110.518317523583,107.941681124674,105.2278328533,102.436942737863,99.6149400454128,96.7965781238511,94.0078672210626,91.2679953997858,88.590840264125,85.9861562931989,83.4605063141944,81.0179917757575,78.6608250589747,76.3897778527324,74.2045322923577,72.1039557790318,70.0863158597536,68.1494479969398,66.2908862826448,64.5079649860636,62.7978971309248,61.1578349766851,59.5849162423168,58.0762991002495,56.6291883313349,55.2408545310607,53.9086478630227,52.6300075446194,51.4024680041763,50.2236624541981,49.0913244712061,48.0032880502952,46.9574865051857,45.9519505072064,44.9848054949679,44.054268637329,43.1586454931463,42.2963264799585,41.4657832389038,40.665564963245,39.8942947420658,39.1506659580821,38.4334387685106,37.741436689995,37.0735433023164,36.4286990806557,35.8058983623579,35.204186451062,34.6226568588045,34.0604486848834,33.5167441289406,32.9907661347627,32.4817761605314,31.9890720708312,31.5119861453418,31.049883199041,30.6021588085471,30.1682376394008,29.7475718689882,29.3396397000414,28.9439439597627,28.560010779761,28.1873883522443,27.8256457580411,27.4743718623158,27.1331742739282,26.8016783647453,26.479526345271,26.1663763932574,25.8619018321069,25.5657903560628,25.277743299376,24.997474946783,24.7247118828222,24.4591923776121,24.2006658069349,23.9488921045198,23.7036412446331,23.4646927531245,23.2318352452365,23.0048659886083,2052.75879584213,5377.59170792109
"120",120,2.37174339652778,2.37262537738746,2.49331709317778,3.69219574991752,7.26745197207382,13.0350626310974,19.7709273283389,26.3323639637551,32.0482773522965,36.6559133693523,40.1417478835622,42.6148780246768,44.2297747273342,45.1455406393014,45.5072091211101,45.4390013137204,45.0435312170139,44.4036576964844,43.5852765487122,42.6402257619784,41.6089417580435,40.5227394857479,39.4057016553384,38.2762111936584,37.1481779297346,36.0320123167429,34.9353942672146,33.8638782129399,32.8213683284799,31.8104913479369,30.8328888527089,29.8894463356912,28.9804726609535,28.105840604976,27.2650968515492,26.4575479962534,25.6823276952822,24.9384489830626,24.2248449160635,23.5404000229482,22.8839745118273,22.2544227710654,21.6506073754065,21.0714095543497,20.515736879326,19.9825287684475,19.470760283102,18.9794445923073,18.5076344028847,18.05442259178,17.6189422278997,17.2003661318628,16.7979060911151,16.4108118231658,16.0383697600322,15.6799017113231,15.3347634508506,15.0023432617084,14.6820604667851,14.37336396535,14.0757307912969,13.7886647046323,13.5116948246116,13.2443743104177,12.9862790932927,12.7370066625021,12.4961749062793,12.263421007994,12.0384003970564,11.8207857535437,11.6102660651441,11.4065457347124,11.2093437365584,11.0183928194371,10.8334387541708,10.6542396237528,10.4805651538513,10.3121960815937,10.1489235606034,9.99054860030729,9.83688153758809,9.68774153895726,9.5429561314773,9.4023607607782,9.26579837454694,9.13311903001274,9.00417952397304,8.87884304402523,8.7569788397267,8.63846191248189,8.52317272303027,8.4109969154694,8.30182505682215,8.19555239119812,8.09207860768547,7.9913076211302,7.89314736504613,7.79750959591365,7.70430970819076,7.61346655940778,781.752493190341,1992.94040302295
"121",121,3.02266796573719,3.02307544174363,3.07883513065434,3.63271822448359,5.28449004177941,7.94913171995384,11.0611076961291,14.092497739782,16.7332552292137,18.8619875058447,20.472446407964,21.6150349145673,22.3611187461996,22.7842034793311,22.9512946661819,22.9197825934897,22.7370750280081,22.4414528453811,22.0633599670807,21.6267455936083,21.150291390754,20.6484648950354,20.1323923417763,19.6105666608795,19.0894142067491,18.5737446187769,18.0671060239474,17.5720645750961,17.0904240046295,16.6233978662324,16.1717445720912,15.7358732207762,15.3159265077852,14.9118456557292,14.5234212320832,14.1503328833375,13.7921803578193,13.4485076764836,13.1188219103916,12.8026077107117,12.4993384924934,12.208484982058,11.9295216878421,11.6619317367969,11.4052104258717,11.1588677652129,10.9224302321949,10.6954419099537,10.4774651481284,10.2680808549946,10.0668885075524,9.87350594813108,9.68756902177176,9.50873109724121,9.33666250544426,9.17104992176724,9.01159571309092,8.8580172656156,8.7100463059567,8.5674282250459,8.42992141203861,8.29729660357999,8.16933625231258,8.04583391734871,7.92659367851378,7.81142957546091,7.70016507218606,7.59263254705653,7.48867280812819,7.38813463328142,7.29087433452871,7.19675534570437,7.10564783266891,7.01742832508982,6.93197936884217,6.84918919803594,6.76895142570809,6.69116475220036,6.61573269028564,6.54256330612759,6.47156897518336,6.40266615220711,6.33577515453566,6.27081995789161,6.20772800395511,6.14643001902169,6.08685984307386,6.02895426864988,5.97265288891937,5.91789795441081,5.86463423787074,5.81280890676211,5.76237140294411,5.71327332909451,5.66546834147545,5.61891204865325,5.57356191582265,5.52937717439262,5.48631873652129,5.44434911430954,409.343410432328,1113.43240850018
"122",122,3.14314584296678,2.40369311164967,2.45745062610922,2.99144532742652,4.58390663929526,7.15286848865816,10.1531021127172,13.0756434196662,15.6215786946925,17.6738741500121,19.2265059779229,20.3280673274381,21.0473613757107,21.4552543195782,21.6163457293165,21.5859651670053,21.4098181191089,21.1248109021107,20.7602942814238,20.3393575087533,19.8800114435292,19.3962041335033,18.8986623020124,18.3955739216039,17.8931345942719,17.3959812587116,16.9075346385929,16.4302687433812,15.965922538498,15.5156660023098,15.0802303145431,14.6600098841828,14.2551422829305,13.865570843929,13.4910936547892,13.131401865,12.7861095948066,12.4547772380955,12.1369295656278,11.8320697333065,11.5396900643737,11.2592802898882,10.9903337872183,10.7323522427809,10.4848490759997,10.2473518911863,10.0194041685879,9.80056636203964,9.59041653598109,9.38855064709912,9.19458255405455,9.00814382138926,8.82888336993092,8.65646701500339,8.4905769250073,8.33091102593896,8.177182371852,8.02911849681759,7.88646076039817,7.74896369582468,7.61639436782207,7.4885317452414,7.36516609224217,7.24609838065146,7.13113972524016,7.02011084297715,6.91284153677267,6.80917020381782,6.70894336830586,6.61201523808065,6.51824728458799,6.42750784537163,6.33967174827236,6.25461995643265,6.17223923317561,6.09242182581269,6.01506516743852,5.94007159578231,5.86734808820349,5.79680601195242,5.72836088883868,5.66193217349219,5.59744304443194,5.53482020719891,5.47399370883989,5.41489676307546,5.35746558550916,5.30163923828249,5.24735948360518,5.1945706456278,5.14321948015303,5.09325505171272,5.04462861756697,4.99729351820641,4.95120507396676,4.90632048738718,4.8625987509679,4.82000056000359,4.77848823018805,4.7380256197076,382.614075516483,1023.1087961635
"123",123,9.82596382181867,4.27833265670581,4.33130500172933,4.85750030378708,6.42670250550732,8.95814271074842,11.9145556379948,14.7944110035868,17.3031609551445,19.3254810724783,20.8554355301847,21.940907737331,22.6496959482728,23.0516313050772,23.2103698521022,23.1804330210389,23.0068587349162,22.7260142653605,22.3668216875049,21.9520330169504,21.4993960508094,21.0226551149747,20.53238026082,20.0366398693184,19.5415390509789,19.0516470184759,18.5703345332052,18.1000394698398,17.6424753948871,17.1987951982886,16.769719380334,16.3556365893647,15.9566823877429,15.5728009362738,15.2037932716528,14.8493550543654,14.5091060407244,14.182613045399,13.8694077802345,13.5690006579206,13.2808914167051,13.0045772405132,12.7395589063226,12.4853453787993,12.2414571842472,12.0074288266764,11.782810454153,11.5671689404184,11.3600885126024,11.1611710287522,10.9700359874167,10.7863203344187,10.6096781183638,10.4397800355984,10.276312896695,10.1189790396711,9.96749570964427,9.82159442025818,9.68102030871562,9.54553149347677,9.41489844146367,9.2889033498555,9.1673395461635,9.05001090917285,8.93673131246696,8.82732409158003,8.72162153528019,8.61946440109077,8.52070145483608,8.42518903376525,8.33279063263948,8.24337651203254,8.15682332802039,8.07301378236872,7.99183629230959,7.91318467896348,7.83695787349339,7.76305964006024,7.69139831468985,7.62188655918158,7.55444112921309,7.4889826558411,7.42543543962019,7.36372725661348,7.30378917558358,7.24555538571543,7.18896303423238,7.13395207331967,7.08046511579448,7.02844729899546,6.97784615639738,6.92861149648311,6.88069528843807,6.83405155425017,6.78863626683604,6.74440725382374,6.70132410665963,6.6593480947139,6.61844208408772,6.57857046084627,429.588367115141,1203.9592231242
"124",124,19.4538480588012,19.4542430859466,19.5082992521785,20.0452605799395,21.6465688669314,24.2298026746799,27.2467042027174,30.1854817912302,32.7455610996941,34.8092581549792,36.3705156839068,37.4781967964475,38.2014869082374,38.6116459157766,38.7736322745374,38.7430829319382,38.5659572928891,38.2793667082197,37.9128250025583,37.4895497007641,37.0276517222335,36.5411566035906,36.0408506608632,35.5349673551695,35.0297367083896,34.5298214198957,34.0386612173087,33.5587438545414,33.0918179578989,32.6390600056041,32.2012052394782,31.7786502596592,31.3715334021331,30.9797976852281,30.6032400748235,30.2415500045785,29.8943394509693,29.5611663656357,29.2415528791853,28.9349993872865,28.6409953927653,28.3590277918631,28.0885871473884,27.8291723773593,27.580294197984,27.3414775891632,27.1122634949322,26.8922099272122,26.6808926063647,26.4779052443996,26.2828595547559,26.0953850551194,25.9151287158847,25.7417544958014,25.5749427975448,25.4143898689289,25.2598071698687,25.1109207207414,24.9674704442233,24.8292095098461,24.6959036882545,24.5673307203532,24.4432797051068,24.3235505086345,24.2079531963484,24.0963074892044,23.9884422445765,23.8841949618659,23.7834113126255,23.6859446947457,23.591655810072,23.5004122646928,23.4120881910505,23.3265638909739,23.2437254986962,23.1634646629045,23.0856782468796,23.0102680457845,22.937140520188,22.8662065449382,22.7973811725229,22.7305834100997,22.6657360094026,22.6027652687832,22.541600846662,22.4821755857258,22.4244253472219,22.3682888547493,22.3137075469758,22.2606254387425,22.2089889900524,22.1587469824632,22.1098504024433,22.0622523312645,22.0159078410435,21.9707738965561,21.9268092624842,21.8839744157639,21.8422314627323,21.8015440607887,809.925650032619,2731.76837466337
"125",125,5.11396486986063,5.11459895399112,5.20136807241766,6.06328012217613,8.6336456896394,12.7801646866883,17.6227923500111,22.3400181242785,26.4493703070567,29.7619465896318,32.2680240432349,34.0460360691094,35.2070367419554,35.8654100225584,36.1254250130133,36.0763882479109,35.7920721999487,35.3320467465258,34.7436864745378,34.0642593647628,33.3228364486757,32.5419310403564,31.7388569672186,30.926830300853,30.115851260365,29.3134042521083,28.5250106098014,27.7546635913629,27.0051700322299,26.2784183752083,25.5755888054482,24.8973179319944,24.2438278070637,23.6150269656156,23.0105895041895,22.4300169122636,21.8726863476829,21.3378882494629,20.8248555579178,20.3327863251767,19.8608611185485,19.4082563213418,18.9741542023139,18.5577504417196,18.1582596578675,17.7749193646597,17.4069927010844,17.0537702029186,16.7145708309254,16.38874242545,16.0756617221181,15.7747340353277,15.4853926939696,15.2070982960651,14.9393378348648,14.6816237376967,14.4334928498362,14.1945053885164,13.964243886468,13.7423121398234,13.5283341715928,13.3219532190399,13.1228307510003,12.9306455193791,12.7450926476397,12.5658827579956,12.3927411381278,12.2254069476051,12.0636324636565,11.9071823655644,11.7558330566723,11.609372022778,11.4675972255624,11.3303165295937,11.197347161419,11.0685151991973,10.9436550913774,10.8226092028968,10.7052273874437,10.5913665843576,10.4808904387827,10.3736689437646,10.2695781030155,10.1684996131579,10.0703205642818,9.97493315775392,9.88223444023088,9.7921260529191,9.70451399516109,9.61930840148538,9.53642333131033,9.45577657053554,9.37728944430836,9.30088664028281,9.22649604174952,9.15404857003105,9.08347803559822,9.01472099737429,8.9477166297405,8.88240659679106,647.247840706777,1773.67262983699
"126",126,2.87359453996344,2.87393686621781,2.92078135558127,3.38610623820443,4.77378269117156,7.01238518679414,9.62679944130516,12.1735123342657,14.3920493910853,16.1804269526955,17.5333958516327,18.4933003308362,19.1200957236711,19.4755350861961,19.6159107137878,19.5894369836991,19.4359418194501,19.187585516533,18.8699444363559,18.5031386350034,18.1028628394637,17.6812714281731,17.2477117060121,16.8093187013902,16.3714912839284,15.9382700985035,15.512635975892,15.0967447767441,14.6921118417155,14.2997566941171,13.9203164865642,13.5541349084495,13.2013318402432,12.8618579022444,12.5355371472788,12.2221004419121,11.9212115291529,11.6324873346704,11.3555137420145,11.0898577994715,10.8350771157083,10.590727040554,10.356366101245,10.1315600655518,9.91588492542927,9.70892903359364,9.51029457710808,9.31959853388076,9.13647322776304,8.96056657397439,8.79154208757779,8.62907871260461,8.47287051741435,8.322626292292,8.17806907765036,8.03893564512825,7.90497594900698,7.77595256150684,7.65164010243016,7.53182467116117,7.41630328707243,7.30488334283425,7.19738207388907,7.09362604637893,6.99345066504308,6.89669970201045,6.80322484693127,6.71288527854304,6.62554725748173,6.5410837399436,6.45937401165398,6.38030334147967,6.30376265395622,6.22964821994178,6.15786136459417,6.08830819183631,6.02089932450246,5.95554965934227,5.89217813609569,5.83070751986949,5.77106419606781,5.71317797716886,5.65698192066022,5.60241215749016,5.5494077304061,5.49791044160643,5.44786470914125,5.39921743154376,5.3519178601965,5.30591747896607,5.26116989066953,5.21763070995848,5.17525746223637,5.13400948824037,5.09384785395243,5.05473526551236,5.01663598883928,4.97951577367344,4.94334178177581,4.90808251904149,352.250316053417,968.830954684518
