"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs"
"253",253,365.162203966294,270.562146512542,270.699745477835,272.066570546137,276.142670994315,282.71824458439,290.397711286983,297.878314955209,304.394949198203,309.648051652167,313.622203640937,316.441785301722,318.282906822655,319.326958944308,319.739292206371,319.661529423232,319.2106594049,318.481148404361,317.548123313028,316.470683908411,315.294931198832,314.05656692679,312.783047459025,311.49533091761,310.209275707316,7682.29505275357
"254",254,17.3415023359537,17.3437899275542,17.6568277358682,20.7663563781839,30.0394897048254,44.9989273769672,62.4697231819364,79.4881053491947,94.3134559372182,106.26427021509,115.305470676348,121.72002227983,125.908575911229,128.283795719264,129.221854376731,129.044943953382,128.019214129955,126.359575743401,124.236942560281,121.785766644128,119.110927843245,116.293647663917,113.396389372862,110.46683272251,107.541055602419,2307.37746334229
"255",255,72.5021137040991,53.9291289394816,53.9444003830786,54.0960976861299,54.5484843589341,55.2782754659033,56.130582329943,56.960818347691,57.684068061615,58.2670844939286,58.7081564003439,59.0210881306678,59.2254253028432,59.341299597786,59.3870624721025,59.3784319569374,59.3283920744434,59.2474271771099,59.1438752352289,59.0242954472428,58.8938043410767,58.7563642804424,58.6150225146792,58.4721050843823,58.3293720371908,1458.21317582328
"256",256,9.18025277385228,9.18152039976027,9.3549844201365,11.0780712979684,16.2166039148034,24.5060952550137,34.1872085231664,43.6176252735627,51.8328147752285,58.4551339850851,63.4651453619351,67.0196486216007,69.3406569252852,70.6568403582004,71.176647939749,71.0786163522999,70.5102274412294,69.5905700092633,68.4143527091518,67.0560796259244,65.5738679571217,64.0127250745271,62.4072638238826,60.7839050442294,59.162640620263,1267.85949848324
"257",257,1270.20504496026,924.290123834946,924.294593177602,924.338988929907,924.471384472001,924.684965231629,924.934401468545,925.177378448735,925.389044803429,925.559670467814,925.688754628916,925.780337269532,925.840138612734,925.874050398858,925.887443367567,925.884917559884,925.87027288141,925.846577684098,925.816272159412,925.781275923215,925.74308637923,925.702863153332,925.661498053908,925.619671820298,925.577899548271,23479.9206552355
"258",258,64.2422308679926,25.3088620696342,25.3910452837913,26.2074037285281,28.6419208438733,32.5692888397738,37.1559749045265,41.6238867960384,45.5160523107781,48.653552967455,51.0271797116069,52.7112205978816,53.810860293009,54.4344373593232,54.6807100889776,54.6342650052767,54.3649755727955,53.929263293566,53.3719989221957,52.7284807595209,52.0262433806158,51.2866102303416,50.5259800691333,49.756870475382,48.988753138593,1163.58806751061
"259",259,6.48822720728392,6.48907513671069,6.6051071982485,7.75769966214936,11.1949227330632,16.739858029837,23.2156651052664,29.5237784208456,35.0190123704255,39.4487572155784,42.8000109633179,45.1776587318138,46.7302076565924,47.6106177655696,47.9583229851261,47.8927485382589,47.5125467133288,46.8973773686535,46.1105922021829,45.2020278460913,44.2105595566237,43.1662932780626,42.0923819376744,41.0064987360161,39.9220164727622,856.771963831483
"260",260,47.3969088530034,33.5459940716638,33.9429293667318,37.8858450030496,49.6442774206541,68.6130046757546,90.7661609518868,112.345651887897,131.144355283624,146.298115838104,157.762454897297,165.89617506091,171.207305944883,174.219110111387,175.408578540132,175.184254227772,173.883617821214,171.779178564433,169.087656944726,165.979539619275,162.587815359493,159.015473905617,155.341719349124,151.627010126973,147.917093389689,3228.48022721529
"261",261,3.64486972726486,3.64531855428139,3.7067367836268,4.31682840271417,6.1362234223563,9.07127519381607,12.499057126534,15.8380751980762,18.7468189931001,21.0915768232674,22.8654664581269,24.1240058136523,24.9458028641248,25.4118225941419,25.5958703360873,25.5611603915814,25.3599115076814,25.0342893356991,24.6178272720296,24.1369049023162,23.6120997236082,23.0593474502769,22.4909034174257,21.9161224246736,21.3420829783104,458.770397694773
"262",262,5.03604794680843,5.03663883661297,5.1174971722225,5.92069507314698,8.31596525062458,12.1800200059867,16.6927639399294,21.0886484633448,24.9180682380094,28.0049891338968,30.3403505560422,31.9972429586963,33.0791553227979,33.6926796808264,33.9349822389596,33.8892858981213,33.6243376902543,33.1956495443298,32.647368851908,32.0142248686498,31.3233082837553,30.5955987860653,29.8472307710087,29.0905200206457,28.334785531035,609.918055063678
"263",263,19.4466196728951,19.4483729786072,19.6882982245741,22.0715708023088,29.178887347431,40.6444249524474,54.0347722824455,67.0783709117315,78.4411385771954,87.6007415994849,94.5302951131237,99.4466752766641,102.656957656521,104.477425285455,105.196392605526,105.060801070865,104.274638908834,103.002622757639,101.375748063811,99.4970645023618,97.4469563678838,95.28767521388,93.0670954958736,90.8217609668103,88.5793232275374,1922.35462986191
"264",264,216.806687679677,80.9034463584461,81.6886268809031,89.4881362664258,112.747574828947,150.269748748889,194.091064301053,236.777608375171,273.963456892984,303.93921812459,326.616908528968,342.706278073419,353.212263744462,359.169934927593,361.522830862855,361.079093349545,358.506295248906,354.343489029228,349.019371023537,342.871182097588,336.161988283342,329.095514316423,321.82843437194,314.480341712847,307.14172910206,6858.4312231298
"265",265,181.35756923202,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,57.9682526080203,1572.59563182451
"266",266,59.2109758367539,20.5175716240426,20.5402158092095,20.7651494769277,21.4359392107853,22.5180585830934,23.7818418217777,25.0128988596253,26.0853187877109,26.9498036653092,27.6038160942836,28.0678248830447,28.3708118753251,28.5426279170839,28.6104841739736,28.5976870220709,28.5234889046676,28.4034358058496,28.2498910979469,28.0725806266619,27.8790910752715,27.6752977558911,27.4657190677048,27.2538040162773,27.0421623643586,687.176496355647
"267",267,134.832822276739,52.6512193700853,52.7684693112516,53.9331594562856,57.4064598311884,63.0095951086365,69.5533726519737,75.927696311481,81.4806085733492,85.9568482918563,89.3432770043003,91.7458807094791,93.314725282914,94.2043762303475,94.5557309851961,94.4894682649161,94.1052758183325,93.4836496185172,92.6886063067243,91.7705056034733,90.7686308020814,89.7134038406667,88.6282206610395,87.5309399627526,86.4350749072053,2100.29801718079
"268",268,38.4220927520987,12.3142302572702,12.3142350701898,12.3142828788282,12.3144254521663,12.3146554517672,12.314924063205,12.3151857188362,12.3154136568639,12.3155973992328,12.3157364066302,12.3158350296093,12.3158994281305,12.3159359468566,12.3159503693985,12.3159476494215,12.3159318789457,12.3159063622,12.3158737269636,12.3158360404212,12.3157949150881,12.3157515997356,12.3157070547289,12.3156620131388,12.3156170296585,333.992428151385
"269",269,150.394245297816,81.1738909314572,81.7446111505404,87.4138013277467,104.320272505375,131.593826430345,163.446005766358,194.47335946287,221.502450233577,243.290781105252,259.774399923746,271.469199079723,279.105632068534,283.436054570894,285.146292210832,284.823754955299,282.953678133909,279.927880104354,276.057965215069,271.589062038762,266.712384059594,261.576011651977,256.29382578594,250.952754615303,245.618574159718,5514.79071278499
"270",270,132.465845296781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,93.631563402781,2379.62336696352
"271",271,238.512041299355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,168.774772497355,4289.10658123587
"272",272,1456.98818655652,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,1030.88648233452,26198.263762585
"273",273,337.732451947769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,111.708868789769,3018.74530290222
"274",274,2.46300757903292,2.26932875379355,2.40516526876253,3.7544832193428,7.77837452090141,14.2697242087356,21.8508276820299,29.2356152783312,35.668780549698,40.8545981072987,44.7778467666472,47.5613135293317,49.3788528582528,50.4095321322563,50.8165839818495,50.7398172312169,50.2947222273113,49.5745552425231,48.6534808978444,47.5898419852814,46.4291490237102,45.2066464662326,43.949439001928,42.6782163086334,41.4086336671315,870.018536488077
"275",275,51.2499353601661,36.9886274970174,37.1778853623161,39.0578587626519,44.664253170671,53.708500110511,64.2710757205499,74.5601289731255,83.5233089152088,90.7485882224998,96.2147595717408,100.092899243947,102.625234629367,104.061256153108,104.628392052741,104.521434719847,103.9012941758,102.897902221651,101.614590703426,100.132647279846,98.5154807011514,96.8121962462814,95.0605582497811,93.289393159841,91.5205131160195,2071.83871431927
"276",276,215.226015846071,70.7796571912811,70.8168043910276,71.185802251752,72.286215450453,74.0614042760331,76.1346079730363,78.154125184504,79.9134023228538,81.3315673921309,82.4044578563591,83.1656522660135,83.6626945857024,83.9445543556971,84.0558707890398,84.0348773925271,83.913157301136,83.7162132994373,83.4643271797807,83.1734539403414,82.8560393386951,82.5217216723176,82.1779132581364,81.8302721005217,81.4830794477259,2136.29388706257
"277",277,562.661832967234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,183.946825233234,4977.38563856486
"278",278,314.062241007995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,102.746349467995,2779.97462823987
"279",279,86.842628519696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,27.814708179696,754.395624832401
"280",280,237.895034163112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,147.013045681112,3766.2081305098
"281",281,198.6833551782,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,91.9076162222004,2404.46614451101
"282",282,233.322565963768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,157.118153813768,4004.15825749421
"283",283,28.9234830905206,9.60874071886346,9.60875034470268,9.60884596197954,9.60913110865564,9.60959110785745,9.61012833073316,9.61065164199556,9.61110751805097,9.61147500278865,9.6117530175835,9.61195026354169,9.61207906058403,9.61215209803635,9.61218094312018,9.61217550316613,9.6121439622145,9.61209292872315,9.61202765825033,9.61195228516548,9.61187003449936,9.61178340379424,9.61169431378092,9.61160423060064,9.61151426364002,259.590878792848
"284",284,60.7022604590962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,20.1257341450962,543.719879941406
"285",285,27.4662068413814,8.40872200348405,8.40924420526212,8.41443144253143,8.42990064970984,8.45485560640804,8.48399994741545,8.51238958340078,8.53712085940647,8.55705690642566,8.57213920904661,8.58283980227822,8.58982704182495,8.5937893236137,8.59535416941142,8.59505905190427,8.59334795527827,8.59057938837229,8.58703846522184,8.58294947536889,8.57848737673165,8.57378766097879,8.56895452775671,8.56406751522612,8.55918680761259,232.401335816052
"286",286,28.4366221066466,10.8181283878056,10.8440989020405,11.1020743149914,11.8714000471087,13.1124778935923,14.5619052122651,15.9737989982266,17.2037525957079,18.1952264179711,18.9453103344929,19.4774799296798,19.8249743499025,20.022029396281,20.0998534324514,20.0851764364277,20.0000789489263,19.8623905892521,19.6862908535858,19.4829342706684,19.2610219734654,19.0272923310462,18.7869274751355,18.5438830547199,18.3011521949726,443.526280447363
"287",287,977.187713661157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,710.186437223157,18021.6622070169
"288",288,32.6266586409014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,10.4494615309014,283.413735382534
"289",289,19.4447565825002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,6.2955473465002,170.537892898505
"290",290,25.7475559481103,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,8.39122166011033,227.136875790758
"291",291,20.1495722949989,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,6.64538157499886,179.638730094972
"292",292,30.976225392481,12.0895581285421,12.1244806732583,12.471380153683,13.5058922945731,15.1747693987401,17.1238139918257,19.0223872518214,20.6763055808289,22.0095402091353,23.0181778848734,23.7337862211736,24.2010618907688,24.4660417678116,24.5706917319427,24.5509555786537,24.4365250061351,24.2513754995013,24.0145742241131,23.7411206722879,23.4427152555895,23.1284190574069,22.8052004891178,22.4783787110347,22.1519785779128,530.165355643212
"293",293,65.2054779508137,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,21.4836353888138,580.812727282344
"294",294,77.5767152366522,25.7666700134881,25.767405788574,25.7747145341735,25.7965104332279,25.8316716222162,25.8727355957785,25.9127362003984,25.9475822263834,25.9756718410199,25.9969225969017,26.0119995848305,26.0218445087541,26.0274273090164,26.0296321551115,26.0292163386239,26.0268054271336,26.0229045546382,26.0179154428721,26.0121541126991,26.0058670774072,25.9992452428845,25.9924354249921,25.9855496918988,25.9786728423466,700.381005802022
"295",295,33.1793516505974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,11.2149866485974,302.339031216935
"296",296,50.9732055206573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,16.5843579266573,448.997795760432
"297",297,27.5511748470205,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,8.94900841302054,242.327376759514
"298",298,15.7742923220808,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,5.21689213608083,140.979703588021
"299",299,25.2548616867017,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,8.28486536270174,224.091630391544
"300",300,32.7560717775309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,10.7567573655309,290.918248550273
"301",301,1887.46309746285,1374.36790936181,1374.38229209795,1374.52516151751,1374.95122196854,1375.63854356064,1376.44125121925,1377.22317242394,1377.90433329328,1378.45342162644,1378.8688257634,1379.16354672265,1379.3559926831,1379.46512378119,1379.50822352759,1379.50009525723,1379.45296739917,1379.37671417875,1379.27918834584,1379.16656739242,1379.04367009484,1378.91422823074,1378.78111171761,1378.64651123427,1378.51208440404,34958.3852552651
"302",302,209.142320814503,184.915557310426,185.796653860971,194.548935175874,220.649698629505,262.755503682274,311.929940476157,359.830984456074,401.559379291446,435.196917495371,460.644867639492,478.699681278651,490.489056422424,497.174504390888,499.814825225469,499.316881655624,496.42979586212,491.758469847476,485.78396860179,478.884729637226,471.355954587928,463.426254781718,455.271443386777,447.025722931625,438.790640587865,9921.19268802967
