"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_yr26","abate_yr27","abate_yr28","abate_yr29","abate_yr30","abate_yr31","abate_yr32","abate_yr33","abate_yr34","abate_yr35","abate_yr36","abate_yr37","abate_yr38","abate_yr39","abate_yr40","abate_yr41","abate_yr42","abate_yr43","abate_yr44","abate_yr45","abate_yr46","abate_yr47","abate_yr48","abate_yr49","abate_yr50","abate_yr51","abate_yr52","abate_yr53","abate_yr54","abate_yr55","abate_yr56","abate_yr57","abate_yr58","abate_yr59","abate_yr60","abate_yr61","abate_yr62","abate_yr63","abate_yr64","abate_yr65","abate_yr66","abate_yr67","abate_yr68","abate_yr69","abate_yr70","abate_yr71","abate_yr72","abate_yr73","abate_yr74","abate_yr75","abate_yr76","abate_yr77","abate_yr78","abate_yr79","abate_yr80","abate_yr81","abate_yr82","abate_yr83","abate_yr84","abate_yr85","abate_yr86","abate_yr87","abate_yr88","abate_yr89","abate_yr90","abate_yr91","abate_yr92","abate_yr93","abate_yr94","abate_yr95","abate_yr96","abate_yr97","abate_yr98","abate_yr99","abate_yr100","abate_CO2eMg_25yrs_upper","abate_CO2eMg_100yrs_upper"
"122",122,7.48910002203348,6.52134410186901,6.59953238745146,7.37620762301373,9.69238278630345,13.4288413028062,17.7925684165014,22.04329497318,25.7462622022168,28.7312488552147,30.9894935301324,32.5916731369909,33.6378593126261,34.2311242785161,34.4654256831872,34.4212382964372,34.1650390315736,33.7505067396746,33.2203310065821,32.6080942816405,31.9399926833805,31.2363131233508,30.5126572177361,29.7809340650558,29.0501549356963,28.3270640828201,27.6166368205187,26.9224715026327,26.2470973890498,25.5922161693584,24.9588913170065,24.3476964850486,23.7588317663567,23.1922147411156,22.6475517353399,22.1243935375615,21.6221789001713,21.1402684325898,20.6779709317386,20.2345637565409,19.8093085102214,19.4014630257715,19.0102904396025,18.6350659733252,18.2750819137683,17.929651179146,17.5981097786261,17.2798184088213,16.9741633803074,16.680557027262,16.3984377216108,16.1272695878195,15.8665419944183,15.6157688823486,15.3744879774868,15.1422599245414,14.9186673714108,14.7033140266362,14.4958237074159,14.2958393915542,14.1030222834429,13.9170509015779,13.7376201930578,13.56444067888,13.397237632574,13.2357502937052,13.0797311169992,12.92894505724,12.7831688896324,12.6421905649605,12.5058085986464,12.3738314925919,12.2460771885941,12.1223725520138,12.0025528843589,11.8864614633905,11.7739491093971,11.664873776275,11.5591001660866,11.4564993658275,11.3569485051423,11.2603304338157,11.1665334178896,11.0754508533254,10.986980996181,10.9010267083213,10.8174952177376,10.7362978926031,10.6573500282399,10.5805706462161,10.5058823048466,10.433210920406,10.3624855984104,10.2936384743555,10.226604563348,10.161321618089,10.0977299947097,10.0357725259931,9.97539440153086,9.91654305441297,632.021619993171,1790.49184014794
"123",123,15.0696700978518,7.80876908089575,7.87388368063013,8.52069281208144,10.4495855809772,13.5612793457634,17.1953575486771,20.7353297613508,23.8191322408672,26.3050060475961,28.1856547536549,29.519937543283,30.3911933019517,30.8852597788235,31.0803841771744,31.0435852631158,30.830224496096,30.4850052082843,30.0434789567233,29.5336129455902,28.9772230998666,28.3912042026459,27.7885491592655,27.1791757748993,26.5705885658562,25.9684040940278,25.3767657625239,24.7986702526028,24.2362239123446,23.6908438956819,23.1634158550805,22.6544175243689,22.164015539344,21.6921412614209,21.2385501211751,20.8028680187687,20.3846275515324,19.9832962399347,19.5982984553958,19.2290323880139,18.8748831066637,18.5352325403977,18.2094670349168,17.8969830003816,17.5971910587345,17.3095190135768,17.0334138984765,16.7683433065156,16.513796161886,16.2692830610346,16.0343362844431,15.8085095591093,15.5913776350932,15.382535726169,15.1815988540199,14.9882011269564,14.8019949773749,14.6226503768124,14.4498540431396,14.283308651033,14.1227320541285,13.9678565251158,13.8184280182963,13.6742054577955,13.5349600535322,13.4004746462325,13.2705430821059,13.1449696173138,13.0235683519725,12.9061626931343,12.7925848460006,12.6826753324356,12.5762825357756,12.4732622708318,12.373477377973,12.2767973401305,12.1830979215938,12.092260827466,12.0041733826707,11.9187282294548,11.8358230423355,11.7553602595202,11.6772468298315,11.601393974251,11.52771696121,11.4561348948204,11.3865705152711,11.3189500106616,11.2532028395911,11.1892615638478,11.1270616905946,11.0665415234783,11.0076420221206,10.9503066694865,10.8944813466604,10.8401142145718,10.7871556022688,10.7355579013347,10.6852754660853,10.636264519204,592.243783423922,1735.34713612398
"124",124,21.5272960328508,21.5278238869506,21.6000563127333,22.3175696319224,24.4573140877015,27.909154225552,31.9404818410337,35.8674165249234,39.2883165172235,42.0459268839003,44.132153607826,45.6122899054921,46.5787846268364,47.1268586420021,47.343312535288,47.3024910476423,47.065807326456,46.6828513275356,46.1930608300578,45.6274601973503,45.0102501031259,44.3601721379171,43.6916394913051,43.0156541064653,42.3405408355738,41.6725301997681,41.0162185270427,40.3749300727484,39.7510014346988,39.1460046791691,38.5609222713247,37.9962841671731,37.4522752178519,36.9288192817354,36.4256450549549,35.9423375439626,35.4783782532324,35.0331764966757,34.6060937224343,34.1964623353873,33.8036001848794,33.4268216372125,33.06544595813,32.7188035780049,32.386240692514,32.0671225571594,31.760835759482,31.4667896939441,31.1844174178703,30.9131760298838,30.6525466829747,30.4020343210168,30.1611672090249,29.9294963126635,29.7065945707545,29.4920560951495,29.285495324834,29.0865461551778,28.8948610584647,28.7101102080584,28.5319806155302,28.3601752876837,28.1944124085034,28.0344245495584,27.8799579112,27.7307715959766,27.5866369149546,27.4473367270879,27.3126648113507,27.1824252710159,27.0564319692509,26.9345079949998,26.816485158034,26.7022035119512,26.5915109038871,26.484262549653,26.3803206330485,26.2795539280905,26.1818374429319,26.0870520842974,25.9950843412719,25.9058259873591,25.8191737997449,25.7350292947726,25.6532984786717,25.5738916126395,25.4967229914176,25.421710734558,25.3487765896176,25.277845746559,25.2088466626858,25.1417108974746,25.0763729567084,25.012770145346,24.9508424286083,24.890532300778,24.8317846612573,24.7745466974445,24.7187677740212,24.664399328272,970.564682665665,3203.53280906924
"125",125,6.01874685191494,6.01952628001721,6.12618450730808,7.18566295972213,10.3452045096024,15.4421834080061,21.3948321310312,27.193334500744,32.2446272541683,36.3165081315149,39.3970255264361,41.5825912463665,43.0097150421915,43.8189998232076,44.1386151247559,44.0783382136527,43.7288515965716,43.1633796837471,42.4401562056641,41.6049916630706,40.6936207129365,39.733717143054,38.7465634347141,37.7484050309175,36.7515343884928,35.7651514800621,34.7960432325577,33.8491182334866,32.9278266975961,32.0344899341915,31.1705586489879,30.3368153737598,29.533533059255,28.7605992749311,28.0176134141439,27.3039626984123,26.6188815184818,25.9614976686855,25.3308682648754,24.7260075376915,24.1459082251068,23.5895579220403,23.0559514579164,22.5441001478234,22.0530385858604,21.5818295098188,21.1295671563271,20.6953794386597,20.2784292106173,19.8779148253245,19.493070154526,19.1231641995288,18.7675003975814,18.4254157056573,18.0962795262411,17.7794925258629,17.4744853860504,17.1807175175813,16.8976757618602,16.6248730976649,16.3618473670284,16.1081600305076,15.8633949592471,15.6271572690652,15.3990722000068,15.1787840434707,14.965955117924,14.7602647934172,14.5614085644764,14.369097170462,14.1830557621725,14.003023113165,13.8287508741501,13.6600028686526,13.4965544281163,13.3381917645545,13.1847113788949,13.0359195031642,12.8916315747001,12.751671740657,12.6158723910882,12.4840737190088,12.3561233058574,12.2318757309024,12.1111922031666,11.9939402145486,11.8799932128687,11.7692302936526,11.6615359095303,11.5567995961794,11.4549157138249,11.3557832033539,11.2593053561621,11.1653895969009,11.0739472783601,10.9848934877338,10.8981468636117,10.813629423032,10.7312663980047,10.6509860809401,788.923315369808,2153.48818766153
"126",126,3.36206383299276,3.36248462684325,3.42006675150299,3.99205282206492,5.69781073698561,8.44954289840168,11.6632299203139,14.7936971592077,17.5207645070202,19.7190717378307,21.3821664765712,22.5620990606171,23.3325677099034,23.7694804388072,23.9420327922859,23.9094907868785,23.7208116529492,23.415527428723,23.0250770571989,22.5741924885677,22.0821659755191,21.5639379079218,21.0309981681966,20.4921172670465,19.9539315962385,19.4214079922169,18.898210548063,18.3869892881106,17.8896068975058,17.4073165934188,16.9409015757909,16.4907843140678,16.0571121675711,15.6398244378465,15.2387048473287,14.8534225721536,14.4835642789231,14.1286590854865,13.788197952139,13.4616486865161,13.1484674928967,12.848107798953,12.5600269380868,12.2836911438996,12.0185792177522,11.7641851550847,11.5200199567767,11.2856128048908,11.0605117450113,10.8442839879247,10.6365159200369,10.4368128933314,10.2447988509,10.0601158323004,9.88242339361507,9.71139796960708,9.54673219939046,9.3881342322868,9.2353270267311,9.08804765207616,8.94604660072809,8.80908711614658,8.67694454071039,8.54940568626946,8.426268229243,8.30734013140267,8.19243908688591,8.08139199555606,7.97403446247977,7.87021032303085,7.76977119295996,7.67257604260647,7.57849079436473,7.48738794242872,7.39914619383172,7.31365012975603,7.23078988611277,7.15046085239172,7.07256338780086,6.99700255376177,6.92368786183223,6.85253303619498,6.7834557898588,6.71637761378694,6.65122357818213,6.58792214521537,6.52640499251188,6.46660684675252,6.40846532678543,6.35192079566996,6.29691622111842,6.24339704382886,6.19131105323058,6.14060827019495,6.0912408362976,6.04316290922608,5.99633056397825,5.95070169949217,5.90623595038925,5.86289460352504,428.737381800588,1173.88392953582
"127",127,7.00163411487402,7.0025692009029,7.13052791565007,8.40159255376283,12.1921194187031,18.3070051194989,25.4484446435445,32.4049535742941,38.4650292473799,43.3500967841571,47.045817748424,49.6678581443804,51.3799897945798,52.3508951159374,52.7343401087752,52.6620254241081,52.2427435789197,51.56434247449,50.6966855756171,49.6947321006054,48.6013531986757,47.4497493308521,46.2654532574456,45.0679547642859,43.8720012085796,42.6886298698908,41.5259830778777,40.3899497036058,39.284668996863,38.2129258506928,37.1764606881598,36.1762123187926,35.2125082037519,34.2852134592309,33.3938474742856,32.5376750937492,31.7157778101734,30.9271092315547,30.1705381723597,29.4448819973287,28.7489322862798,28.0814744488694,27.4413025740467,26.8272305287413,26.2381001078956,25.6727868706612,25.1302041655923,24.6093057433806,24.1090872731416,23.6285870128095,23.1668858322866,22.7231067466874,22.2964140841968,21.886012386877,21.4911451219258,21.1110932642622,20.745173798034,20.3927381740966,20.053170752044,19.725887248683,19.410333209463,19.1059825151626,18.8123359327186,18.5289197164705,18.2552842639503,17.9910028287497,17.7356702916758,17.4889019904548,17.2503326074728,17.0196151144639,16.7964197726779,16.5804331866952,16.3713574099185,16.1689090995719,15.97281871902,15.7828297851327,15.5986981584711,15.4201913740729,15.2470880106591,15.0791770961869,14.9162575476843,14.7581376434535,14.6046345257467,14.4555737321678,14.3107887540891,14.1701206204983,14.0334175057494,13.9005343597931,13.77133255954,13.6456795800733,13.5234486845234,13.4045186314771,13.2887733988607,13.1761019232998,13.0663978540387,12.9595593205158,12.8554887128069,12.7540924741389,12.6552809047655,12.5589679765274,940.999914398443,2561.64634256001
"128",128,118.691241514033,88.094151923629,88.1176390954047,88.350946483279,89.0467080480408,90.1691120291011,91.4799427697717,92.7568289946669,93.8691724453569,94.7658399415807,95.4441996241895,95.9254823043448,96.2397487476298,96.4179610726422,96.4883434489511,96.4750698909598,96.3981095624676,96.2735871858239,96.1143263909144,95.9304150924507,95.72972240703,95.5183423700031,95.3009615893006,95.081157468373,94.861636924937,94.644425881819,94.4310188858791,94.2224968554945,94.0196195612752,93.8228981779501,93.6326521649288,93.4490538432659,93.2721633193522,93.1019558348965,92.9383431724466,92.7811903922625,92.6303288997921,92.4855666269235,92.3466959414608,92.2134997674702,92.085756296125,91.9632425860483,91.8457372889713,91.7330226869275,91.6248861882134,91.5211213986384,91.4215288603602,91.3259165314588,91.234100064256,91.1459029283673,91.0611564149514,90.979699551036,90.9013789467757,90.8260485936923,90.7535696281225,90.6838100710476,90.6166445530415,90.5519540311364,90.4896255028532,90.4295517214153,90.3716309151745,90.3157665135101,90.261866880829,90.2098450598205,90.1596185247231,90.1111089450672,90.0642419601179,90.0189469640636,89.975156901858,89.9328080755144,89.8918399605843,89.8521950324819,89.813818602295,89.7766586616828,89.7406657364593,89.705792748445,89.6719948851788,89.6392294770815,89.6074558816723,89.5766353744562,89.5467310461041,89.5177077055746,89.4895317888282,89.4621712728154,89.4355955944226,89.409775574086,89.3846833437933,89.3602922792117,89.3365769356943,89.3135129879304,89.2910771730212,89.2692472367741,89.2480018830203,89.227320725774,89.2071842440633,89.1875737392682,89.1684712948204,89.1498597381186,89.1317226045292,89.1140441033483,2373.54064732488,9181.67556886575
"129",129,418.564953731333,309.481380766207,309.544355412891,310.169907542386,312.0354083841,315.044838162142,318.559484520773,321.983117627225,324.965572750695,327.369749775788,329.188592067436,330.479024437381,331.321646887604,331.799476160091,331.98818790977,331.952598370394,331.746249579584,331.412375720771,330.985359969969,330.492250405628,329.954145985177,329.387386254593,328.804537115015,328.215190428779,327.626604080676,327.044210047593,326.47201556213,325.912918821379,325.368956949526,324.841500526575,324.331406098543,323.839135698817,323.364850486806,322.908484079692,322.469799945681,322.048436279507,321.643941039414,321.255799245498,320.883454186873,320.526323831767,320.183813458404,319.855325308376,319.54026589477,319.238051464374,318.948112008692,318.669894136225,318.402863053457,318.146503850711,317.900322248385,317.663844926885,317.436619538021,317.218214475291,317.008218464342,316.806240022012,316.61190682207,316.424864997641,316.244778403726,316.071327858055,315.904210374331,315.743138398652,315.587839057229,315.438053421452,315.293535794686,315.154053023872,315.019383837981,314.889318214551,314.763656774915,314.64221020824,314.524798724133,314.41125153327,314.301406355329,314.19510895333,314.092212693402,313.992578128918,313.896072607916,313.802569902696,313.711949860479,313.624098074062,313.538905571369,313.456268522894,313.376087966024,313.298269545275,313.222723267544,313.149363271481,313.078107610171,313.008878046323,312.941599859222,312.876201662754,312.812615233819,312.750775350523,312.690619639548,312.632088432154,312.575124628291,312.519673568324,312.465682911922,312.413102523677,312.361884365042,312.311982392223,312.263352459656,312.215952228739,8223.07239404641,31973.3014987741
"130",130,420.179555951484,306.92596748711,306.94484556268,307.132368970829,307.691595067663,308.593739752262,309.647334540824,310.673646047257,311.567704468666,312.288410942646,312.833650083133,313.220486390754,313.47308154022,313.616321678756,313.672892296598,313.662223526717,313.600365806639,313.500279561313,313.372271925901,313.224451174063,313.063142195793,312.893243139792,312.718520919313,312.541850912173,312.365408833596,312.190823041589,312.019294794815,311.851692893443,311.688628011551,311.530511011515,311.377598662388,311.230029469135,311.087851742935,310.951045584037,310.819540086682,310.693226791553,310.571970188904,310.455615901854,310.343997043714,310.23693913729,310.134263901269,310.03579214404,309.941345954469,309.850750339319,309.763834425644,309.680432321818,309.60038371138,309.523534238502,309.449735731687,309.378846302674,309.310730349856,309.245258489416,309.182307432559,309.121759823347,309.063504048566,309.007434028611,308.953448996413,308.90145326986,308.851356021954,308.803071051906,308.75651655962,308.711614925386,308.668292496078,308.626479378788,308.58610924252,308.547119128285,308.509449267817,308.473042910909,308.437846161322,308.40380782109,308.370879243015,308.339014191071,308.308168708436,308.278300992828,308.24937127882,308.221341726801,308.194176318258,308.16784075704,308.142302376304,308.117530050803,308.093494114256,308.07016628147,308.047519574976,308.025528255892,308.004167758775,307.983414630226,307.96324647102,307.943641881554,307.924580410409,307.906042505847,307.888009470054,307.870463415974,307.853387226577,307.836764516397,307.820579595239,307.804817433876,307.789463631669,307.774504385949,307.759926463081,307.745717171114,7899.40335877618,31080.4660044504
"131",131,314.591228694587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,228.472550828587,5797.93244858067,22933.3737607247
"132",132,138.816609605552,100.871481691296,100.871727150197,100.874165390757,100.881436630997,100.893166610643,100.906865793974,100.920210231165,100.931835070578,100.941205931389,100.948295308658,100.953325080591,100.956609405171,100.958471860205,100.959207409843,100.959068691015,100.958264396748,100.956963042719,100.955298645662,100.953376631998,100.951279240012,100.949070157031,100.946798361692,100.944501240595,100.942207083099,100.939937061647,100.937706795396,100.93552758077,100.933407357952,100.931351469108,100.929363252835,100.927444510018,100.925595868816,100.923817070485,100.922107193085,100.920464826394,100.918888208468,100.91737533205,100.915924027225,100.914532025382,100.913197008451,100.911916646522,100.910688626338,100.90951067258,100.908380563502,100.907296142125,100.906255323965,100.905256102035,100.904296549762,100.903374822268,100.902489156416,100.901637869917,100.900819359729,100.900032099951,100.899274639353,100.898545598653,100.897843667644,100.897167602236,100.896516221467,100.895888404526,100.895283087822,100.894699262118,100.894135969752,100.893592301953,100.893067396265,100.892560434073,100.892070638252,100.891597270917,100.891139631291,100.890697053681,100.890268905561,100.889854585755,100.889453522722,100.889065172935,100.888689019351,100.888324569967,100.887971356458,100.887628932895,100.887296874533,100.886974776672,100.886662253579,100.886358937483,100.886064477614,100.885778539305,100.88550080315,100.885230964198,100.88496873121,100.884713825939,100.884465982469,100.884224946583,100.883990475166,100.883762335644,100.883540305456,100.883324171552,100.883113729925,100.882908785158,100.88270915001,100.882514645015,100.882325098103,100.882140344251,2561.20144066159,10128.6639395834
"133",133,3.62575373787003,3.62621719349218,3.68963722536277,4.31961354247377,6.19830804996233,9.22902187664997,12.7685254041095,16.216371992502,19.2199203876591,21.641100840155,23.4728068072061,24.7723656985725,25.6209475559069,26.1021562531455,26.2922026576788,26.2563614129823,26.0485532301856,25.7123180644216,25.2822822650782,24.7856852068502,24.2437750685372,23.6730069567757,23.0860356444423,22.4925208318622,21.8997717348703,21.3132587477505,20.737017444066,20.1739665182677,19.6261575020074,19.0949706686488,18.5812686220905,18.0855166634287,17.6078770918649,17.1482830550918,16.7064963484554,16.2821526078386,15.8747965944423,15.4839096861911,15.1089312348889,14.7492750923708,14.4043423307199,14.0735309639093,13.7562433076201,13.4518914800713,13.1599014414109,12.8797158863034,12.6107962389322,12.3526239479454,12.1047012379721,11.8665514418891,11.6377190122941,11.4177692901685,11.2062880924433,11.0028811672082,10.807173554973,10.6188088861568,10.4374486383916,10.2627713720045,10.0944719578432,9.93226080829483,9.77586311968282,9.62501813213738,9.47947841134476,9.33900915528347,9.20338752799501,9.07240202164367,8.9458518474659,8.8235463557375,8.70530448450613,8.59095423654818,8.48033218382279,8.37328299851555,8.26965900969433,8.16931978450206,8.07213173280361,7.97796773415767,7.88670678601252,7.79823367202399,7.71243864941615,7.62921715435593,7.5484695243192,7.47010073649961,7.39402016132007,7.32014133018218,7.24838171660467,7.17866252996597,7.11090852109435,7.04504779899924,6.98101165807692,6.91873441515404,6.85815325578037,6.79920808921265,6.74184141156271,6.685998176617,6.63162567387175,6.57867341333664,6.52709301671629,6.4768381145739,6.42786424912659,6.38012878233573,470.275259638752,1285.18003614571
"134",134,18.5768346666197,14.9410101798158,15.087418592846,16.5417513977088,20.8788145195197,27.8753736291008,36.046499992261,44.0060315864466,50.9398778968955,56.5292977892264,60.7578854430637,63.7579841392062,65.7169791033225,66.8278741883771,67.2666061105966,67.1838647495114,66.7041288465079,65.9279126326006,64.9351528204245,63.7887329107183,62.5377054196364,61.22005780915,59.8650042748289,58.4948447328549,57.1264528847907,55.772457417853,54.4421746616559,53.142342572805,51.8776972178803,50.6514250290982,49.4655173720278,48.3210484182371,47.2183928438001,46.1573963167183,45.1375089292683,44.1578895281022,43.217487170983,42.3151045921136,41.449447506231,40.6191627600787,39.822867697684,39.0591726032714,38.3266976917766,37.6240858078028,36.9500117507584,36.3031889525456,35.6823740831268,35.086370039974,34.5140276829819,33.9642466015226,33.4359751409338,32.9282098684636,32.4399946211449,31.9704192481173,31.5186181360688,31.0837685874496,30.6650891059216,30.2618376314287,29.8733097575933,29.4988369564807,29.137784829639,28.789551399464,28.4535654510878,28.129284931938,27.8161954137178,27.5138086196842,27.2216610186254,26.9393124858245,26.6663450304307,26.4023615879864,26.1469848764336,25.8998563135061,25.6606349932435,25.4289967191558,25.2046330915294,24.9872506462719,24.7765700427549,24.5723252981082,24.3742630654758,24.1821419538584,23.9957318871822,23.8148135003985,23.6391775704581,23.4686244801426,23.3029637128162,23.1420133762673,22.9855997539028,22.8335568816659,22.685726149128,22.5419559232967,22.4021011937768,22.2660232379884,22.1335893052413,22.0046723185152,21.8791505928921,21.7569075696296,21.6378315649363,21.5218155325781,21.4087568394708,21.298557053505,1253.53409631603,3627.51134683046
"135",135,110.874251045267,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,78.6383524332667,1998.19470944367,7896.07114193867
"136",136,3.3867412120845,3.38720716658499,3.45096914908989,4.0843421974053,5.97316632418879,9.02022127346651,12.578809235933,16.045246059826,19.0649891059259,21.499224174875,23.3408064065517,24.6473723109095,25.5005295854398,25.9843328827504,26.1754039869986,26.1393694920624,25.9304408408928,25.5923927490734,25.1600382657113,24.6607636358383,24.1159316050242,23.5420860032,22.9519498357466,22.3552348865432,21.7592897815436,21.1696144105198,20.5902661062,20.0241793001671,19.4734165856026,18.9393656780824,18.422893832527,17.9244688588614,17.4442539313785,16.982181837314,16.5380130876525,16.1113813536842,15.7018289420354,15.3088344343037,14.931834159368,14.5702388086463,14.2234462248988,13.8908511762864,13.5718527558722,13.2658599121111,12.9722955100203,12.6905992393633,12.4202296204092,12.1606653058604,11.9114058364211,11.6719719748555,11.4419057175228,11.2207700617925,11.0081485913874,10.8036449286537,10.6068820923802,10.4175017914981,10.2351636783814,10.0595445802058,9.89033772261172,9.7272519565763,9.57001099672572,9.41835267721476,9.27202822960358,9.13080158585585,8.99444870851736,8.86275694933609,8.73552443692769,8.61255949361525,8.49368008118945,8.37871327504522,8.26749476596396,8.15986838862861,8.05568567588905,7.9548054376968,7.85709336362014,7.76242164780477,7.67066863527261,7.58171848845146,7.49546087284995,7.4117906608436,7.33060765254394,7.25181631279691,7.17532552336528,7.10104834942582,7.02890181952776,6.95880671822311,6.89068739060869,6.82447155806926,6.76009014455149,6.69747711272891,6.63656930946584,6.5773063200194,6.51963033044967,6.46348599774276,6.4088203271883,6.35558255656208,6.30372404672067,6.25319817821075,6.20396025354018,6.15596740477289,466.346858167666,1266.25331984868
"137",137,10.5632057585822,10.5646566369385,10.7631972246375,12.7353795863695,18.6167565050179,28.1046057941168,39.1852547590746,49.9789656381892,59.3817717543019,66.9614366611994,72.6957128585394,76.7640675791395,79.4206089856412,80.9270645129825,81.5220173020807,81.4098139244409,80.7592567183946,79.7066503817708,78.3603949824129,76.8057651772536,75.1092797897934,73.3224526153734,71.4849002541429,69.6268630343231,67.7712229375954,65.9351053936392,64.1311440313461,62.3684760159692,60.6535238024945,58.9906084276145,57.38243032966,55.8304461643652,54.3351640200725,52.8963746112298,51.5133322224752,50.1848961879372,48.9096413525651,47.6859441357867,46.5120493914905,45.3861221442319,44.306287410712,43.2706606340164,42.2773707240107,41.3245772780518,40.410483226567,39.5333438884899,38.6914732167462,37.8832478521689,37.1071094761672,36.3615658509102,35.6451908552451,34.9566237604798,34.2945679392322,33.6577891599242,33.045113587171,32.4554255825227,31.8876653794059,31.3408266897484,30.8139542866383,30.306141596976,29.8165283297492,29.3442981590071,28.8886764753303,28.4489282155225,28.0243557769358,27.6142970203569,27.2181233633343,26.8352379643468,26.4650739970249,26.1070930127292,25.7607833892118,25.425658862517,25.1012571390638,24.7871385845417,24.4828849862322,24.1880983852194,23.902399975044,23.6254290633503,23.3568420931487,23.0963117204715,22.8435259452214,22.5981872922433,22.3600120396757,22.128729491875,21.904081294255,21.6858207875844,21.4737123993738,21.2675310701414,21.0670617124685,20.8720987008539,20.6824453905233,20.4979136634461,20.3183234999123,20.1435025741241,19.973285872377,19.8075153324302,19.646039502843,19.4887132210388,19.3353973089995,19.1859582855364,1452.54130137231,3944.59524989643
