"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs"
"15",15,8.54284207001933,8.54348572214586,8.63156414093439,9.50648199021246,12.115633022239,16.3247208101465,21.2404211779928,26.0288274082314,30.2001875541883,33.5627488706617,36.1066417150014,37.9114830072244,39.0900025696108,39.7583103567553,40.0222488366647,39.9724721325672,39.6838659049734,39.2168989094028,38.6196605903506,37.9299812828249,37.1773706848757,36.3846818246516,35.5694897861163,34.7452100644301,33.9219937767448,740.807224208966
"16",16,62.7428572218429,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,5.80677473731196,202.10545091733
"17",17,7.25108788650634,7.25166430585432,7.33054248031736,8.11407065561164,10.4506824287944,14.220109326227,18.6223394815383,22.9105720273051,26.6462121292343,29.6575366036241,31.9357067428141,33.5520230696077,34.6074401959438,35.2059397938527,35.4423085406145,35.3977312695417,35.1392714483463,34.7210815597025,34.1862278580333,33.568589105081,32.8945925589997,32.1847041314863,31.4546630984967,30.7164836376504,29.9792565296484,653.440836864832
"18",18,3.44490967797615,3.44518058352929,3.482251746318,3.85049430179816,4.94865505421613,6.72021022884001,8.78917026540127,10.8045537078069,12.5602297649849,13.9754919786414,15.0461863331346,15.8058226466841,16.3018475657032,16.5831303942436,16.6942189729159,16.6732685479871,16.5517976066132,16.3552567314719,16.1038861999187,15.8136083516903,15.4968434690228,15.1632101206685,14.820105451213,14.4731758836031,14.1266939027631,308.030199487145
"19",19,235.621307135486,29.0406152493426,29.1540358076103,30.2806871742948,33.6405495642831,39.060686452168,45.3907442309815,51.556882489551,56.9284366454678,61.2584823816373,64.5343103375295,66.8584450093841,68.3760511214581,69.2366460703136,69.576525579408,69.5124269994707,69.1407822776029,68.5394583885197,67.7703811900699,66.8822656543782,65.9131120824624,64.8923488319882,63.8426077333423,62.7811642209778,61.7210901164629,1611.51004274419
"20",20,8.18302071615072,8.18355211466515,8.2562695639959,8.97860081435818,11.1327131449077,14.6077315677603,18.6661285887408,22.6194317044388,26.0633022260273,28.8394292900165,30.9396645298802,32.4297395905189,33.4027240938953,33.9544782956335,34.1723856252977,34.1312900310778,33.8930170350335,33.5074895777222,33.014410253622,32.4450117472764,31.8236572341628,31.1692141501334,30.4961924659073,29.8156680000901,29.1360215042586,639.861143865571
"21",21,4.56292710417191,4.56326296111127,4.6092221787366,5.06575330625151,6.42720531399212,8.62350248087264,11.1885092792938,13.6870941431117,15.8637050698127,17.6182856974845,18.9456860579432,19.8874501684868,20.5024003207308,20.8511225554456,20.9888453507081,20.9628719237579,20.812277526124,20.5686146848915,20.2569764168907,19.8971025474204,19.5043912029839,19.0907670673863,18.6654007992266,18.2352925884505,17.805739276313,389.184406021598
"22",22,4.35124681083294,4.35161324775463,4.40175708060823,4.89985565002251,6.38526870624321,8.78154009038033,11.5800923463594,14.3061749094529,16.6809676090501,18.5953038895194,20.0435648748843,21.0710771909468,21.742018935404,22.1224925455604,22.2727550866261,22.2444167630663,22.0801106522615,21.8142621584294,21.4742490331232,21.0816084249602,20.6531404693986,20.2018556000888,19.7377594697751,19.2684896400329,18.7998252327941,408.941446417575
"23",23,14.4110382233109,14.4122587236368,14.5792740016223,16.2383029649201,21.1858041906891,29.1671232996359,38.4883290469871,47.568158233872,55.4779377682579,61.8540639605598,66.6778218845386,70.1001820300363,72.3349039406996,73.6021566046898,74.1026396878271,74.008252547522,73.4609942066831,72.5755261925203,71.4430362449025,70.1352586661087,68.7081500740129,67.2050446349361,65.6592684186939,64.0962600365184,62.5352681497312,1360.02705373291
"24",24,6.15910378252395,6.15957629245294,6.22423533060782,6.86651918829931,8.78191683566983,11.8718402427761,15.4804933273153,18.9956988157955,22.0579260735619,24.5264079497184,26.393899064415,27.7188468051044,28.5840069930226,29.0746168302852,29.2683760788928,29.2318346212493,29.0199665911643,28.677162562675,28.2387253632985,27.7324265301302,27.1799293572937,26.598010426832,25.9995717417579,25.3944617192588,24.7901323717604,541.025684895861
