"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs"
"25",25,2.65147722607388,2.65271381238099,2.82193032256981,4.50282499794093,9.51553342604216,17.6020449273234,27.0461025389616,36.2456022892105,44.2596313368287,50.7197937590868,55.6071279702857,59.0745942249641,61.3387693802322,62.6227242130741,63.1298035758639,63.0341724295292,62.4797013193084,61.5825629913198,60.4351470239226,59.1101331649758,57.6642155308062,56.1412994244814,54.5751501475984,52.9915415878438,51.4099761005348,1079.21457372116
"26",26,36.9196177910875,36.9247665819846,37.6293356220116,44.6280991970979,65.4995801251799,99.1694958991634,138.491844516132,176.795924304381,210.164043919472,237.062308345266,257.411766974528,271.849302458853,281.27667874631,286.622698605743,288.734031710649,288.335851031385,286.027192275717,282.291765455857,277.514254291264,271.997276417302,265.976889882157,259.635903781702,253.114907152466,246.521215074312,239.936029764145,5140.53077992417
"27",27,3.45815393925596,3.45859961035822,3.51958597918868,4.12538775658588,5.93198975242313,8.8464037916832,12.2500833742299,15.5656232361403,18.453914282745,20.7821850156001,22.5436015964604,23.7932915686683,24.6093101767927,25.072053102468,25.2548067180042,25.2203408354757,25.0205070273205,24.6971744582846,24.2836407356498,23.806099957761,23.2849849315881,22.7361193199847,22.1716722850177,21.6009328483014,21.0309297438116,451.517392043799
"28",28,3.52807024700821,3.52862333690264,3.60430907045626,4.35612546467141,6.59816741464363,10.215034079612,14.4390925196653,18.5537671820074,22.1382145063977,25.0276614714635,27.2136270990699,28.764526161844,29.7772273298867,30.3515038190125,30.5783059998388,30.535532907232,30.2875337453032,29.8862692801684,29.373062743249,28.7804217192072,28.1337038742515,27.4525468020533,26.7520527619441,26.0437496810386,25.3363604083459,541.255489625273
"29",29,13.3475844754682,13.3493399259699,13.5895586684889,15.975746663821,23.0917574707411,34.571320676694,47.9780481952642,61.0376028412198,72.414270390867,81.585078202775,88.5231085236599,93.4455028130617,96.6597122778143,98.4824068544388,99.2022536752413,99.0664962737175,98.2793724126253,97.0058002252864,95.3769354027769,93.4959536790591,91.4433376814905,89.2814151148623,87.0581189987204,84.8100377893742,82.564856913413,1771.63561614685
"30",30,13.2172114764406,13.2253509291459,14.339167064509,25.4031442685374,58.3977706372049,111.624769461825,173.787402052487,234.340307012309,287.090212163678,329.612263557769,361.781652332371,384.605192771649,399.508436068724,407.959677666255,411.297373116626,410.667910224903,407.018273032482,401.113133254742,393.56061714958,384.839117019198,375.321804615419,365.297673222234,354.988972652573,344.565351671466,334.155178592417,6997.71796201454
"31",31,47.190085843015,47.1961230840098,48.0222691010171,56.2287049831721,80.7016662661678,120.181497523841,166.289117705443,211.202761584796,250.328720218989,281.868417193081,305.729278570377,322.658084348331,333.712202437898,339.980705257073,342.456359644508,341.989470860677,339.28244127625,334.9024475301,329.300552477082,322.831591967101,315.772357067049,308.337201513537,300.690973697516,292.959506462551,285.238013881724,6125.05055049531
"32",32,12.1530906816637,12.1546281550415,12.3650185483391,14.4549097265025,20.6873139788872,30.7414412816064,42.4834337917983,53.9213624456661,63.8853708119037,71.9174246065882,77.9939484973343,82.3051211379588,85.1202170223971,86.716584669718,87.3470469482002,87.2281467624773,86.5387613424532,85.4233306704858,83.9967246236687,82.3493074384451,80.551568084351,78.6580949344118,76.7108690877228,74.7419357528816,72.7755426123448,1563.22119361285
"33",33,26.8871567530444,26.8907245641434,27.3789497205343,32.228683737883,46.6913998967321,70.0226832210645,97.2707720704452,123.813260148422,146.935416377321,165.574341180808,179.675326403436,189.679694491288,196.212315144224,199.916794384244,201.379824799683,201.103908866167,199.504143310195,196.915710893064,193.605174944161,189.782231794095,185.610455870557,181.216523190164,176.697853736548,172.128810586529,167.56566212943,3594.68781821418
"34",34,111.348719147247,111.362906250166,113.304292817214,132.58885517905,190.098638331927,282.873538283187,391.223288347211,496.767275862193,588.710599380804,662.826727491044,718.898117780974,758.679652106522,784.656072651876,799.386625021705,805.20424330404,804.1070866337,797.74575248257,787.453067112816,774.288997345416,759.087383129156,742.498664517107,725.026558111761,707.058446343351,688.890027777456,670.745048965739,14404.8305843742
"35",35,45.0287885385053,45.0345996749659,45.8298051745136,53.7288966315117,77.285305549337,115.286552654593,159.667367165187,202.898921735853,240.559549325264,270.91803314235,293.885266295523,310.180060651815,320.820183967202,326.853921119135,329.236858206938,328.787455170506,326.181808264681,321.965852436994,316.573757501783,310.347070126918,303.552215101828,296.39551826564,289.035654167862,281.593743006578,274.161432932345,5885.80861680783
"36",36,22.917034241616,22.9202017286882,23.3536458848646,27.6592185111688,40.4991545927747,61.2125657733551,85.4032997495524,108.967604450332,129.495353511238,146.04290934225,158.561702282499,167.443536467309,173.243168480259,176.531988929687,177.830860926714,177.585903969022,176.165639112917,173.867640146299,170.928560825866,167.534568635787,163.830884236765,159.929970041709,155.918315085538,151.86193858226,147.810795361546,3167.51646087002
"37",37,6.21794710011321,6.22109784557453,6.65225105209949,10.9350667673528,23.7071379425526,44.3110693171444,68.3739442536429,91.8137008785698,112.232951442295,128.693045908968,141.145671330484,149.980560978979,155.749539296986,159.020976833402,160.312983700731,160.069321452054,158.65656334216,156.370710346037,153.447165397561,150.071112001013,146.387003259806,142.506707171807,138.516255638022,134.48131893086,130.451587845982,2736.3256900342
"38",38,13.7465518605073,13.7483155499523,13.9896617230538,16.38704893329,23.5364576679689,35.0698984793747,48.5395484596015,61.6603961634882,73.0904583932824,82.3043080140215,89.2749009379901,94.2203977455497,97.4496926195881,99.2809417394038,100.004167053125,99.8677724946302,99.0769543859373,97.7974048788525,96.1608952239858,94.2710853951079,92.2088357526976,90.0367665272659,87.8030357047852,85.5444034639887,83.288685168856,1788.3585843363
"39",39,89.9554373635697,89.9675953975564,91.6313208246757,108.157765015044,157.442379508403,236.948420534554,329.801764254561,420.250631414087,499.044029796536,562.559915292807,610.611858858649,644.703755501296,666.964974415858,679.588732583948,684.574303013804,683.63406396973,678.18254104417,669.361936918412,658.08061975668,645.053171986037,630.837006371914,615.863796921874,600.465521826215,584.895588227373,569.345741980371,12207.9228727781
"40",40,143.028332963714,143.046597558759,145.545954874771,170.373061873053,244.411638066519,363.850820798665,503.341195928987,639.219408869168,757.588013141547,853.005736829837,925.192514012058,976.407594278062,1009.84985551331,1028.81409193037,1036.30374240108,1034.89125372038,1026.70161888923,1013.45072959344,996.503195990345,976.93251060935,955.576055419017,933.082319389553,909.950021904066,886.559847770911,863.199850173477,18536.8259624997
"41",41,5.92492547324696,5.925744571868,6.03783137838973,7.15123406026454,10.4715866612222,15.8279862765343,22.0836067069201,28.1772352036445,33.485623388211,37.7647506123489,41.0020569693138,43.298861334178,44.798621388777,45.6490963026658,45.9849790505416,45.921634228073,45.5543598055958,44.960107093019,44.2000737405164,43.3224018639326,42.3646449055443,41.3558851647367,40.3184883363406,39.2695267069742,38.2219183821148,819.073179604974
"42",42,2.94033340331907,2.94081844537017,3.00719239978778,3.66651120053243,5.632709890863,8.80458564450319,12.5089490587629,16.1173864175437,19.2608314520411,21.7947835212976,23.711805080221,25.0718936843165,25.960000042151,26.4636220554771,26.662520274536,26.625009647821,26.4075223579896,26.0556263259668,25.6055606968323,25.0858335769532,24.5186828241401,23.9213299765352,23.3070192299124,22.6858602056351,22.0655025617741,470.821889974282
